close,open,volume,MACD,ATR,USDollarIndex,FederalFundRate
1188.04,1192.98,675118592.00,-19.56,24.17,78.27,0.08
1161.79,1187.48,689939008.00,-23.52,24.01,79.06,0.09
1158.67,1161.41,336106560.00,-25.25,23.43,79.61,0.07
1192.55,1158.67,739485760.00,-20.72,24.69,79.19,0.08
1195.19,1192.56,647776448.00,-16.44,23.93,79.08,0.08
1246.96,1196.72,1174718848.00,-6.23,24.12,78.34,0.10
1244.58,1246.91,616441472.00,0.26,23.61,78.29,0.08
1244.28,1246.03,665004352.00,4.34,22.85,78.62,0.08
1257.08,1244.33,682966016.00,8.36,23.23,78.58,0.08
1258.47,1257.19,595272128.00,10.66,22.74,78.54,0.08
1261.01,1258.14,717721728.00,11.87,22.62,78.41,0.08
1234.35,1260.87,711271040.00,8.60,22.70,78.83,0.07
1255.19,1234.48,608042688.00,8.72,23.54,78.59,0.07
1236.47,1255.05,619167936.00,5.90,23.22,79.53,0.07
1225.73,1236.83,735700608.00,2.39,24.31,80.27,0.07
1211.82,1225.73,698691520.00,-1.79,23.60,80.53,0.07
1215.75,1212.12,651875264.00,-3.88,23.58,80.29,0.07
1219.66,1216.09,1403694336.00,-4.54,21.95,80.15,0.07
1205.35,1219.74,571465536.00,-6.60,22.69,80.37,0.07
1241.30,1205.72,742044672.00,-2.98,21.65,79.86,0.07
1243.72,1241.25,716011712.00,-0.28,21.96,79.99,0.07
1254.00,1243.72,615205248.00,2.71,21.58,79.95,0.07
1265.33,1254.00,352978240.00,5.86,20.79,79.99,0.08
1265.43,1265.02,347169408.00,7.50,20.37,79.80,0.07
1249.64,1265.38,388452384.00,6.05,20.01,80.50,0.07
1263.02,1249.75,375277760.00,6.46,18.89,80.36,0.07
1257.60,1262.82,423308640.00,5.59,17.66,80.22,0.04
1277.06,1258.86,662833984.00,7.14,17.60,79.65,0.07
1277.30,1277.03,613439040.00,7.64,16.18,80.08,0.07
1281.06,1277.30,661155456.00,7.90,16.29,80.91,0.07
1277.81,1280.93,586088448.00,7.07,15.91,81.27,0.07
1280.70,1277.83,582503808.00,6.39,15.31,80.98,0.08
1292.08,1280.77,654449152.00,6.89,14.85,80.87,0.08
1292.48,1292.02,568889728.00,6.69,12.78,81.29,0.08
1295.50,1292.48,580387520.00,6.38,12.45,80.84,0.08
1289.09,1294.82,656830080.00,4.80,12.91,81.45,0.09
1293.67,1290.22,643679808.00,3.91,13.09,81.12,0.09
1308.04,1293.65,677178304.00,4.72,13.81,80.48,0.09
1314.50,1308.07,665298880.00,5.55,13.11,80.05,0.10
1315.38,1314.49,878502592.00,5.61,12.56,80.14,0.09
1316.00,1315.29,584278848.00,5.15,12.97,79.80,0.09
1314.65,1315.96,589617216.00,4.12,11.75,79.79,0.09
1326.05,1314.40,698307456.00,4.40,12.47,79.48,0.08
1318.43,1326.28,702103424.00,3.06,12.61,79.40,0.08
1316.33,1318.25,676743296.00,1.46,12.60,78.83,0.09
1313.01,1316.16,577527488.00,-0.37,13.20,79.08,0.09
1312.41,1313.53,797852928.00,-1.90,13.13,79.28,0.11
1324.09,1312.45,673966528.00,-1.60,13.82,78.91,0.11
1325.54,1324.24,584573760.00,-1.46,13.58,78.99,0.11
1344.90,1326.21,665538816.00,0.86,13.71,78.94,0.11
1344.33,1344.32,531878496.00,1.88,13.25,79.03,0.11
1347.05,1344.33,535248704.00,2.44,12.97,78.52,0.11
1349.96,1347.04,599849216.00,2.71,13.09,78.61,0.11
1351.95,1349.97,608366272.00,2.65,13.34,78.59,0.11
1342.64,1351.21,563434176.00,0.95,13.50,79.02,0.12
1351.77,1343.06,509590656.00,0.65,13.55,79.01,0.12
1350.50,1351.30,575601472.00,-0.07,12.86,79.38,0.12
1343.23,1350.52,620958272.00,-1.80,12.51,79.64,0.12
1358.04,1342.61,614220736.00,-1.23,13.19,79.37,0.11
1361.23,1358.06,848081088.00,-0.74,12.50,79.42,0.09
1362.21,1361.22,622612544.00,-0.61,12.14,79.10,0.10
1357.66,1362.11,564155072.00,-1.41,11.35,79.20,0.08
1363.46,1357.53,568661440.00,-1.43,11.66,78.65,0.08
1365.74,1363.46,472132352.00,-1.40,10.64,78.39,0.09
1367.59,1365.20,572659904.00,-1.40,11.33,78.58,0.10
1372.18,1367.56,587433664.00,-1.06,10.89,78.23,0.10
1365.68,1372.20,839489408.00,-1.94,11.26,78.80,0.10
1374.09,1365.90,617241088.00,-1.64,11.31,78.80,0.11
1369.63,1374.09,471442528.00,-2.24,10.85,79.43,0.11
1364.33,1369.59,529875520.00,-3.48,10.83,79.35,0.11
1343.36,1363.63,658464576.00,-7.05,11.79,79.83,0.11
1352.63,1343.39,618176448.00,-8.02,11.53,79.68,0.11
1365.91,1352.65,531820128.00,-6.77,11.41,79.13,0.11
1370.87,1365.97,517301760.00,-5.25,11.60,79.97,0.12
1371.09,1370.78,474285664.00,-4.23,11.37,79.90,0.12
1395.95,1371.92,672715520.00,-0.42,12.64,80.13,0.12
1394.28,1395.95,678750976.00,1.55,12.46,80.54,0.13
1402.60,1394.17,662750464.00,3.53,12.78,80.25,0.14
1404.17,1402.55,1343399424.00,4.55,11.88,79.78,0.15
1409.75,1404.17,545915840.00,5.42,12.20,79.47,0.15
1405.52,1409.59,545028160.00,4.88,12.04,79.62,0.15
1402.89,1405.52,569546496.00,3.68,11.80,79.61,0.15
1392.78,1402.89,568940416.00,1.16,12.23,79.68,0.14
1397.11,1392.78,570311424.00,-0.20,12.36,79.32,0.14
1416.51,1397.11,557252608.00,1.14,12.02,78.92,0.14
1412.52,1416.55,554254656.00,1.14,11.71,79.15,0.14
1405.54,1412.52,632835136.00,-0.11,11.74,79.17,0.13
1403.28,1405.39,620743552.00,-1.46,12.10,79.11,0.13
1408.47,1403.31,745668928.00,-1.85,12.32,78.95,0.09
1419.04,1408.47,578728576.00,-0.92,11.82,78.88,0.15
1413.38,1418.98,638817536.00,-1.30,12.17,79.36,0.15
1398.96,1413.09,625222528.00,-3.58,12.85,79.75,0.15
1398.08,1398.79,586597504.00,-5.20,13.15,80.06,0.15
1382.20,1397.45,530296224.00,-8.22,13.74,79.77,0.16
1358.59,1382.18,722768960.00,-12.93,14.71,79.86,0.15
1368.71,1358.98,585359680.00,-14.12,15.35,79.75,0.16
1387.57,1368.77,540370496.00,-11.90,15.73,79.34,0.15
1370.26,1387.61,620086528.00,-12.23,16.12,79.88,0.15
1369.57,1370.27,587701120.00,-12.01,15.75,79.54,0.15
1390.78,1369.57,551976000.00,-8.62,16.89,79.55,0.16
1385.14,1390.78,554726976.00,-6.84,16.25,79.58,0.15
1376.92,1385.08,662650944.00,-6.47,16.69,79.57,0.13
1378.53,1376.96,869237696.00,-5.73,16.76,79.14,0.12
1366.94,1378.53,626911424.00,-6.48,16.89,79.36,0.13
1371.97,1366.97,609186048.00,-5.98,16.49,79.20,0.14
1390.69,1372.11,633128256.00,-2.96,16.50,79.05,0.15
1399.98,1390.64,589801472.00,0.28,16.93,79.14,0.14
1403.36,1400.19,574515136.00,2.73,16.18,78.71,0.13
1397.91,1403.26,607612864.00,3.43,15.02,78.76,0.16
1405.82,1397.86,565814464.00,4.69,15.27,78.82,0.16
1402.31,1405.50,546566336.00,4.77,14.73,79.16,0.15
1391.57,1402.32,581827840.00,3.16,14.49,79.21,0.15
1369.10,1391.51,585455296.00,-0.91,15.16,79.51,0.16
1369.58,1368.79,577344960.00,-3.39,14.21,79.56,0.16
1363.72,1369.16,675350016.00,-5.54,15.24,79.87,0.16
1354.58,1363.20,714936640.00,-7.78,15.27,80.13,0.15
1357.99,1354.58,648354816.00,-8.33,15.33,80.22,0.15
1353.39,1358.11,611435712.00,-8.81,15.11,80.26,0.15
1338.35,1351.93,618977216.00,-10.52,15.69,80.68,0.16
1330.66,1338.36,655492864.00,-11.96,15.48,81.23,0.16
1324.80,1330.78,665584640.00,-12.89,15.64,81.42,0.16
1304.86,1324.82,680913344.00,-15.22,16.51,81.55,0.16
1295.22,1305.05,975461888.00,-16.95,17.29,81.09,0.16
1315.99,1295.73,623113408.00,-14.30,17.40,80.97,0.16
1316.63,1316.09,622996480.00,-11.58,17.87,81.65,0.16
1318.86,1316.02,696360896.00,-8.73,18.57,82.02,0.15
1320.68,1318.72,614853568.00,-5.97,17.86,82.28,0.15
1317.82,1320.81,449879104.00,-4.01,17.86,82.40,0.15
1332.42,1318.90,551034560.00,-0.41,17.52,82.48,0.16
1313.32,1331.25,579744448.00,-0.27,17.59,83.07,0.16
1310.33,1313.09,940987904.00,-0.25,18.28,83.08,0.16
1278.04,1309.87,782329216.00,-4.04,19.44,82.89,0.16
1278.18,1278.29,636003520.00,-5.88,19.37,82.56,0.17
1285.50,1277.82,558529088.00,-5.47,19.15,82.79,0.17
1315.13,1285.61,653012480.00,-0.81,20.05,82.18,0.16
1314.99,1316.15,649398272.00,2.48,19.69,82.26,0.16
1325.66,1314.99,527355584.00,6.10,19.53,82.51,0.17
1308.93,1325.72,566477568.00,6.23,20.00,82.67,0.17
1324.18,1309.40,573969664.00,8.24,19.95,82.42,0.16
1314.88,1324.02,553916544.00,8.16,19.42,82.19,0.17
1329.10,1314.88,608080832.00,9.77,19.84,81.85,0.17
1342.84,1329.19,1142064512.00,12.26,20.14,81.59,0.18
1344.78,1342.42,541540352.00,13.64,19.90,81.95,0.17
1357.98,1344.83,586777024.00,15.66,19.69,81.39,0.17
1355.69,1358.04,573363520.00,15.97,19.28,81.42,0.16
1325.51,1355.43,677975104.00,11.58,19.34,82.30,0.17
1335.02,1325.92,929155264.00,9.52,19.09,82.21,0.17
1313.72,1334.90,596905600.00,5.08,19.97,82.44,0.17
1319.99,1314.09,547627008.00,2.88,18.85,82.39,0.16
1331.85,1320.71,499623200.00,2.92,18.71,82.55,0.15
1329.04,1331.52,692647680.00,2.46,18.74,82.72,0.15
1362.16,1330.12,852422592.00,6.31,19.12,81.58,0.09
1365.51,1362.33,544980352.00,8.84,18.62,81.87,0.18
1374.02,1365.75,333851968.00,11.05,18.23,81.79,0.17
1367.58,1373.72,491600352.00,11.01,17.62,82.82,0.17
1354.68,1367.09,473916928.00,8.71,18.00,83.28,0.17
1352.46,1354.66,488606816.00,6.45,17.60,83.13,0.17
1341.47,1352.96,557255488.00,3.22,18.08,83.38,0.17
1341.45,1341.40,593599744.00,0.92,17.83,83.48,0.17
1334.76,1341.29,597917568.00,-1.51,16.56,83.63,0.18
1356.78,1334.81,522352416.00,-0.24,17.32,83.29,0.19
1353.64,1356.50,460679168.00,0.08,16.11,83.13,0.18
1363.67,1353.68,555196352.00,1.47,16.56,83.03,0.17
1372.78,1363.58,574492608.00,3.33,16.70,82.98,0.16
1376.51,1373.01,632230592.00,4.69,16.03,82.91,0.13
1362.66,1376.51,851833152.00,3.42,14.68,83.49,0.13
1350.52,1362.34,591714432.00,0.78,15.71,83.77,0.14
1338.31,1350.52,618430144.00,-2.60,16.50,84.02,0.15
1337.89,1338.35,644463232.00,-4.75,16.61,83.59,0.15
1360.02,1338.17,706269376.00,-3.13,17.01,82.85,0.14
1385.97,1360.05,740609664.00,1.26,18.51,82.64,0.14
1385.30,1385.94,485088288.00,3.76,17.44,82.81,0.14
1379.32,1385.27,669791488.00,4.26,17.18,82.68,0.13
1375.14,1379.32,692288896.00,3.70,16.86,83.10,0.14
1365.00,1375.13,615911936.00,1.73,16.69,83.31,0.14
1390.99,1365.45,551810752.00,3.59,18.15,82.32,0.14
1394.23,1391.04,479899136.00,4.84,17.32,82.27,0.14
1401.35,1394.46,520057440.00,6.13,17.07,82.28,0.13
1402.22,1401.23,467030848.00,6.56,16.99,82.34,0.13
1402.80,1402.26,449661728.00,6.38,16.48,82.60,0.13
1405.87,1402.58,442052672.00,6.14,15.42,82.56,0.13
1404.11,1405.87,380530912.00,5.22,14.44,82.43,0.13
1403.93,1404.36,429801152.00,4.14,14.23,82.54,0.13
1405.53,1403.89,422269600.00,3.21,12.84,82.67,0.13
1415.51,1405.57,500284224.00,3.50,11.71,82.39,0.13
1418.16,1415.84,585877504.00,3.59,11.26,82.55,0.13
1418.13,1417.85,435735520.00,3.21,11.12,82.47,0.13
1413.17,1418.13,507278752.00,1.90,11.41,81.89,0.13
1413.49,1413.09,501823712.00,0.76,10.62,81.49,0.13
1402.08,1413.49,452535648.00,-1.72,9.46,81.37,0.13
1411.13,1401.99,425849120.00,-2.29,9.95,81.62,0.13
1410.44,1411.13,414561504.00,-2.87,9.53,81.68,0.13
1409.30,1410.44,400930400.00,-3.48,9.53,81.34,0.13
1410.49,1409.32,391115808.00,-3.77,9.55,81.54,0.13
1399.48,1410.08,398525888.00,-5.40,9.77,81.69,0.14
1406.58,1400.07,566358464.00,-5.45,10.17,81.25,0.13
1404.94,1406.54,464509024.00,-5.61,10.41,81.34,0.14
1403.44,1404.94,468413760.00,-5.81,10.52,81.23,0.16
1432.12,1403.74,563098752.00,-2.15,11.62,81.11,0.16
1437.92,1432.12,540436160.00,0.81,11.80,80.17,0.15
1429.08,1437.92,487082528.00,1.32,12.06,80.41,0.15
1433.56,1429.13,521048928.00,1.96,11.55,79.89,0.15
1436.56,1433.56,493341376.00,2.45,11.33,79.69,0.15
1459.99,1436.56,608595776.00,5.43,12.43,79.26,0.15
1465.77,1460.07,732092480.00,7.54,12.36,78.84,0.16
1461.19,1465.42,517704288.00,7.66,12.45,78.95,0.16
1459.32,1461.19,487083296.00,6.86,12.25,79.19,0.16
1461.05,1459.50,515154720.00,5.96,12.25,79.11,0.15
1460.26,1461.05,526840416.00,4.71,12.09,79.43,0.16
1460.15,1460.34,1474088960.00,3.39,11.62,79.37,0.15
1456.89,1459.76,490791584.00,1.68,11.33,79.53,0.16
1441.59,1456.94,593135232.00,-1.73,12.33,79.65,0.15
1433.32,1441.60,535636992.00,-5.11,11.07,79.82,0.15
1447.15,1433.36,479914016.00,-5.48,11.82,79.55,0.14
1440.67,1447.13,628361792.00,-6.51,11.95,79.88,0.09
1444.49,1440.90,512042112.00,-6.58,12.50,79.81,0.15
1445.75,1444.99,457470816.00,-6.35,12.96,79.75,0.16
1450.99,1446.05,506599392.00,-5.43,11.80,79.91,0.16
1461.40,1451.08,496779232.00,-3.44,11.64,79.35,0.15
1460.93,1461.40,478550656.00,-2.27,12.05,79.33,0.15
1455.88,1460.93,350792448.00,-2.26,12.23,79.60,0.15
1441.48,1455.90,476273504.00,-4.16,12.76,79.97,0.16
1432.56,1441.48,453718528.00,-6.46,12.81,80.11,0.16
1432.84,1432.82,496925248.00,-7.68,13.08,79.78,0.16
1428.59,1432.84,513600736.00,-8.74,13.38,79.70,0.16
1440.13,1428.75,489386912.00,-7.60,12.84,79.74,0.16
1454.92,1440.31,485986848.00,-4.71,13.15,79.19,0.16
1460.91,1454.22,552430784.00,-1.98,12.57,79.06,0.15
1457.34,1460.94,566156608.00,-0.72,12.56,79.36,0.15
1433.19,1457.34,885791360.00,-3.07,13.35,79.63,0.16
1433.82,1433.21,512730304.00,-4.38,13.41,79.55,0.15
1413.11,1433.74,553333440.00,-7.70,14.41,79.91,0.15
1408.75,1413.20,542244608.00,-9.99,14.47,79.94,0.17
1412.97,1409.74,559071296.00,-10.40,14.60,80.10,0.16
1411.94,1412.97,605586368.00,-10.25,15.03,80.01,0.16
1412.16,1410.99,653663808.00,-9.58,14.89,79.95,0.18
1427.59,1412.20,600080896.00,-6.66,15.20,80.04,0.17
1414.20,1427.59,607597504.00,-6.14,15.92,80.56,0.16
1417.26,1414.02,460157696.00,-5.04,15.84,80.71,0.17
1428.39,1417.26,542826432.00,-2.59,15.98,80.60,0.16
1394.53,1428.27,692537984.00,-5.16,17.76,80.76,0.16
1377.51,1394.53,613115904.00,-8.58,18.82,80.80,0.16
1379.85,1377.55,575923520.00,-9.87,19.32,81.03,0.16
1380.03,1379.86,282685632.00,-10.00,17.90,81.06,0.16
1374.53,1380.03,552592448.00,-10.11,18.19,81.10,0.16
1355.49,1374.64,659950784.00,-11.89,18.29,81.13,0.16
1353.33,1355.41,602906112.00,-12.46,18.26,81.03,0.16
1359.88,1353.36,842679872.00,-11.09,18.46,81.20,0.16
1386.89,1359.88,563635008.00,-5.94,19.40,80.85,0.16
1387.81,1386.82,508139328.00,-2.01,19.39,80.89,0.16
1391.03,1387.79,392286016.00,1.24,18.58,80.92,0.16
1409.15,1391.03,242203088.00,5.81,18.35,80.20,0.16
1406.29,1409.15,505125728.00,8.26,18.33,80.18,0.16
1398.94,1406.29,527086144.00,8.67,17.96,80.36,0.16
1409.93,1398.77,552247040.00,10.10,16.87,80.30,0.16
1415.95,1409.96,509930912.00,11.43,15.93,80.18,0.16
1416.18,1415.95,837144512.00,11.87,15.14,80.23,0.16
1409.46,1416.34,517228160.00,10.82,15.68,79.90,0.16
1407.05,1409.46,534277440.00,9.40,15.11,79.66,0.17
1409.28,1407.05,610315008.00,8.41,14.38,79.84,0.16
1413.94,1409.43,503038400.00,8.02,14.05,80.23,0.16
1418.07,1413.95,471551680.00,7.95,13.39,80.41,0.16
1418.55,1418.07,468531008.00,7.60,11.89,80.32,0.16
1427.84,1418.55,574994688.00,8.19,12.11,80.05,0.17
1428.48,1427.84,550968128.00,8.22,12.60,79.86,0.17
1419.45,1428.48,506953792.00,6.65,12.41,79.92,0.16
1413.58,1419.45,517572832.00,4.55,12.13,79.57,0.17
1430.36,1413.54,572710080.00,5.09,12.57,79.57,0.16
1446.79,1430.47,642511616.00,7.22,12.05,79.33,0.17
1435.81,1446.79,568242560.00,6.71,12.14,79.35,0.17
1443.69,1435.81,511521568.00,6.97,12.40,79.24,0.17
1430.15,1443.67,1514581760.00,4.94,12.82,79.58,0.17
1426.66,1430.15,218681088.00,2.86,12.53,79.66,0.18
1419.83,1426.66,355836800.00,0.43,12.22,79.60,0.17
1418.10,1419.83,434271392.00,-1.46,13.15,79.65,0.17
1402.43,1418.10,397609152.00,-4.67,13.66,79.68,0.17
1426.19,1402.43,585381888.00,-3.51,15.27,79.76,0.09
1462.42,1426.19,665204288.00,1.94,16.74,79.82,0.17
1459.37,1462.42,561300032.00,4.77,16.60,80.43,0.17
1466.47,1459.37,489478816.00,7.09,16.15,80.50,0.16
1461.89,1466.47,471509120.00,7.47,16.31,80.22,0.16
1457.15,1461.89,533650944.00,6.57,15.82,80.34,0.15
1461.02,1457.15,489918240.00,6.00,15.10,80.54,0.14
1472.12,1461.02,544271616.00,6.58,15.05,79.75,0.14
1472.05,1472.12,470788736.00,6.41,14.64,79.55,0.14
1470.68,1472.05,480923744.00,5.59,13.59,79.49,0.14
1472.34,1470.67,471018912.00,4.79,13.88,79.73,0.15
1472.63,1472.33,486772736.00,3.85,13.41,79.79,0.14
1480.94,1472.63,592553728.00,3.89,12.80,79.67,0.14
1485.98,1480.95,921080000.00,4.11,12.35,80.05,0.14
1492.56,1485.98,559336704.00,4.63,11.12,79.85,0.14
1494.81,1492.56,482925696.00,4.74,8.97,79.91,0.13
1494.82,1494.81,544051072.00,4.30,9.18,79.97,0.15
1502.96,1494.82,559126656.00,4.55,9.14,79.75,0.14
1500.18,1502.96,505085792.00,3.83,8.93,79.79,0.14
1507.84,1500.18,562951744.00,3.85,9.00,79.53,0.12
1501.96,1507.84,541715584.00,2.61,9.16,79.26,0.12
1498.11,1501.96,712783232.00,0.89,8.89,79.24,0.15
1513.17,1498.11,576662400.00,1.37,9.68,79.21,0.14
1495.71,1513.17,567122752.00,-0.95,10.53,79.57,0.13
1511.29,1495.71,576714240.00,-0.68,11.22,79.52,0.13
1512.12,1511.29,545262016.00,-0.68,11.32,79.76,0.13
1509.39,1512.12,534691136.00,-1.31,11.46,80.22,0.13
1517.93,1509.39,459953728.00,-0.85,11.37,80.23,0.14
1517.01,1517.93,382965984.00,-0.95,10.89,80.36,0.14
1519.43,1517.01,470667200.00,-0.96,10.92,80.04,0.13
1520.33,1519.43,499892736.00,-1.10,10.63,80.07,0.14
1521.38,1520.33,524349056.00,-1.30,10.68,80.37,0.14
1519.79,1521.38,803018624.00,-1.86,10.91,80.46,0.16
1530.94,1519.79,558730880.00,-0.98,10.90,80.47,0.15
1511.95,1530.94,583192192.00,-3.09,11.59,81.04,0.15
1502.42,1511.95,589044480.00,-5.76,12.11,81.37,0.16
1515.60,1502.42,505112608.00,-5.72,11.89,81.46,0.16
1487.85,1515.60,627533760.00,-9.19,13.31,81.80,0.15
1496.94,1487.85,569502336.00,-9.96,12.93,81.84,0.14
1515.99,1496.94,479980608.00,-7.71,14.17,81.54,0.14
1514.68,1515.99,735576576.00,-6.26,13.92,81.96,0.14
1518.20,1514.68,522853408.00,-4.75,14.61,82.27,0.14
1525.20,1518.20,490268896.00,-2.84,15.20,82.18,0.16
1539.79,1525.20,499654368.00,0.21,16.03,82.03,0.15
1541.46,1539.79,491129152.00,2.15,15.91,82.57,0.15
1544.26,1541.46,489131296.00,3.44,15.57,82.08,0.16
1551.18,1544.26,479557664.00,4.78,15.53,82.74,0.15
1556.22,1551.15,437888864.00,5.82,15.37,82.57,0.16
1552.48,1556.22,457851872.00,5.48,14.58,82.60,0.15
1554.52,1552.48,409970784.00,5.03,14.12,82.90,0.14
1563.23,1554.52,494923392.00,5.37,13.80,82.58,0.15
1560.70,1563.21,1427050496.00,4.74,11.65,82.14,0.16
1552.10,1560.70,495490528.00,2.74,11.76,82.62,0.16
1548.34,1552.10,535143904.00,0.61,11.30,83.03,0.15
1558.71,1548.34,501285312.00,0.31,11.46,82.83,0.15
1545.80,1558.71,505655200.00,-1.80,11.22,82.85,0.16
1556.89,1545.90,491392224.00,-1.86,11.15,82.37,0.15
1551.69,1556.89,522918912.00,-2.72,11.18,82.93,0.15
1563.77,1551.69,404529952.00,-1.82,11.55,82.89,0.14
1562.85,1563.75,407578208.00,-1.52,12.11,83.21,0.12
1569.19,1562.86,661197952.00,-0.67,12.08,83.00,0.13
1562.17,1569.18,413718432.00,-1.24,12.31,82.73,0.16
1570.25,1562.17,462906240.00,-0.73,12.52,82.89,0.15
1553.69,1570.25,576902976.00,-2.72,13.49,82.76,0.14
1559.98,1553.69,472313216.00,-3.24,13.58,82.72,0.14
1553.28,1559.98,548003392.00,-4.47,14.48,82.56,0.15
1563.07,1553.26,448772960.00,-3.97,14.40,82.71,0.15
1568.61,1563.11,511240224.00,-2.93,13.99,82.39,0.15
1587.73,1568.61,511266144.00,0.12,14.51,82.49,0.15
1593.37,1587.73,521342304.00,2.56,14.22,82.25,0.15
1588.85,1593.30,529397408.00,3.18,14.33,82.10,0.15
1552.36,1588.84,703915584.00,-1.47,15.61,82.30,0.15
1574.57,1552.36,549967104.00,-1.66,16.37,81.83,0.15
1552.01,1574.57,674582528.00,-4.78,17.71,82.65,0.15
1541.61,1552.03,616404288.00,-7.99,18.36,82.56,0.15
1555.25,1541.61,779326272.00,-8.01,18.68,82.75,0.15
1562.50,1555.25,510154656.00,-6.83,19.09,82.65,0.15
1578.78,1562.50,543117184.00,-3.79,18.77,83.00,0.14
1578.79,1578.78,563897216.00,-1.81,18.56,82.95,0.13
1585.16,1578.93,578875264.00,0.22,18.09,82.78,0.13
1582.24,1585.16,544052608.00,0.99,17.64,82.49,0.13
1593.61,1582.34,445764672.00,2.74,17.75,82.14,0.13
1597.57,1593.58,669482560.00,4.07,17.08,81.72,0.14
1582.70,1597.55,506703328.00,2.66,17.44,81.62,0.14
1597.59,1582.77,457095264.00,3.38,17.62,82.23,0.15
1614.42,1597.60,519285280.00,5.66,16.50,82.08,0.14
1617.50,1614.40,469509504.00,7.01,15.25,82.33,0.14
1625.96,1617.55,469026688.00,8.39,13.72,82.28,0.12
1632.69,1625.95,497752448.00,9.47,13.13,81.90,0.12
1626.67,1632.69,474311936.00,8.67,12.80,82.68,0.12
1633.70,1626.69,463360512.00,8.36,12.27,83.10,0.12
1633.77,1632.10,442492096.00,7.47,11.72,83.20,0.12
1650.34,1633.75,518149632.00,8.37,12.44,83.62,0.11
1658.78,1649.13,530586432.00,9.26,12.51,83.79,0.12
1650.47,1658.07,548411264.00,7.96,12.77,83.74,0.11
1667.47,1652.45,706770752.00,8.56,12.96,84.21,0.10
1666.29,1665.71,476525696.00,7.98,12.83,83.82,0.10
1669.16,1666.20,502721088.00,7.19,12.54,83.84,0.09
1655.35,1669.39,671382400.00,4.16,14.15,84.29,0.08
1650.51,1651.62,593589504.00,1.03,14.08,83.75,0.08
1649.60,1646.67,438684608.00,-1.51,14.66,83.65,0.09
1660.06,1652.63,541980352.00,-2.08,15.75,84.26,0.09
1648.36,1656.57,498015520.00,-4.22,16.45,83.62,0.08
1654.41,1649.14,516701600.00,-4.96,16.57,83.00,0.08
1630.74,1652.13,856664448.00,-8.55,17.88,83.27,0.09
1640.42,1631.71,602849536.00,-9.47,18.48,82.67,0.10
1631.38,1640.73,558542976.00,-11.04,18.88,82.75,0.11
1608.90,1629.05,563845696.00,-14.62,19.55,82.56,0.09
1622.56,1609.29,603104064.00,-14.63,20.44,81.62,0.10
1643.38,1625.27,576822080.00,-11.46,20.79,81.69,0.09
1642.81,1644.67,434326720.00,-9.15,20.79,81.70,0.09
1626.13,1638.64,487308096.00,-9.55,21.34,81.07,0.09
1612.52,1629.94,488129216.00,-11.21,20.51,80.93,0.08
1636.36,1612.15,501794496.00,-8.76,21.32,80.70,0.09
1626.73,1635.52,449387968.00,-8.13,21.54,80.61,0.10
1639.04,1630.64,510078240.00,-5.84,21.20,80.65,0.11
1651.81,1639.77,461361056.00,-2.57,20.85,80.67,0.12
1628.93,1651.83,555692928.00,-3.39,21.57,81.31,0.10
1588.19,1624.62,769300736.00,-9.01,22.73,81.77,0.10
1592.43,1588.62,1507658112.00,-11.58,23.00,82.41,0.10
1573.09,1588.77,670821120.00,-15.08,23.66,82.44,0.10
1588.03,1577.52,591631040.00,-14.58,23.40,82.61,0.09
1603.26,1592.27,559674880.00,-11.53,23.01,82.95,0.09
1613.20,1606.44,508699872.00,-7.68,22.65,82.96,0.09
1606.28,1611.12,1063734336.00,-5.67,23.04,83.18,0.07
1614.96,1609.78,518269216.00,-2.92,23.07,83.02,0.10
1614.08,1614.29,520769824.00,-1.06,22.41,83.53,0.10
1615.41,1611.48,299449824.00,0.44,21.21,83.21,0.10
1631.89,1618.65,422727360.00,3.55,21.25,84.44,0.10
1640.46,1634.20,735025920.00,6.50,20.75,84.22,0.10
1652.32,1643.93,507529280.00,9.60,20.64,84.60,0.10
1652.62,1651.56,498198272.00,11.12,19.70,83.25,0.09
1675.02,1657.41,555272960.00,14.39,18.22,82.74,0.09
1680.19,1675.26,576052736.00,16.33,17.25,82.93,0.09
1682.50,1679.59,414469856.00,16.95,15.43,83.08,0.09
1676.26,1682.70,453881568.00,15.57,14.80,82.50,0.09
1680.91,1677.91,499419776.00,14.37,14.07,82.65,0.09
1689.37,1681.05,511839040.00,13.79,13.74,82.78,0.09
1692.09,1686.15,755577600.00,12.87,13.25,82.61,0.09
1695.53,1694.41,465413760.00,11.85,12.29,82.23,0.09
1692.39,1696.63,439681568.00,9.95,11.59,82.01,0.09
1685.94,1696.06,514314656.00,7.16,11.69,82.27,0.09
1690.25,1685.21,502951328.00,5.31,11.22,81.79,0.09
1691.65,1687.31,457379712.00,3.76,11.44,81.65,0.09
1685.33,1690.32,411257760.00,1.49,11.16,81.71,0.08
1685.96,1687.92,492238592.00,-0.23,11.20,81.84,0.09
1685.73,1687.76,649166464.00,-1.63,10.44,81.67,0.09
1706.87,1689.42,520624288.00,-0.01,11.46,82.36,0.08
1709.67,1706.10,494271968.00,1.06,11.63,81.92,0.09
1707.14,1708.01,363503776.00,1.06,11.22,81.84,0.08
1697.37,1705.79,446975808.00,-0.55,11.60,81.62,0.09
1690.91,1695.30,438552864.00,-2.65,11.62,81.27,0.09
1697.48,1693.35,447196416.00,-3.28,11.89,81.02,0.09
