Closing Price,Open Price,Volume,MACD,ATR,US Dollar Index,SHIBOR,label
2990.34,3020.32,392897.04,-53.95857729,42.894,75.92,4.9992,2978.38
2978.38,3011.47,370037.47,-58.69356801,43.607,75.58,4.8533,2963.31
2963.31,2980.72,427709.05,-62.93685056,34.538,74.76,2.8362,2954.51
2954.51,2956.58,346711.6,-66.24628446,40.222,74.92,2.55,3001.56
3001.56,2958.61,396893.99,-64.33092602,55.581,74.63,3.8433,3004.17
3004.17,2996.09,384193.27,-61.88840956,20.845,74.85,3.1454,2955.71
2955.71,2970.63,526178.67,-63.1358692,81.157,74.32,2.8436,2986.35
2986.35,2951.58,390761.64,-60.94919093,42.694,73.78,2.505,3004.26
3004.26,2977.68,368523.32,-57.11244652,32.208,73.55,2.9967,3008.65
3008.65,3003.58,429087.58,-53.10539666,46.883,73.92,3.6663,2951.89
2951.89,3000.4,474966.36,-53.88888299,56.763,74.18,3.7858,2961.93
2961.93,2947.93,422018.82,-53.08745624,38.211,74.83,3.8167,2950.35
2950.35,2940.39,383516.68,-52.7786523,40.186,74.48,3.8025,2993.56
2993.56,2947.66,559828.15,-48.48821443,56.995,74.43,3.4842,2963.12
2963.12,2984.96,443908.52,-47.00245013,36.038,75.62,3.9878,2917.58
2917.58,2939.68,411354.82,-48.9356496,47.718,75.4,3.9957,2892.16
2892.16,2916.41,411765.3,-51.92047939,43.046,74.99,3.985,2874.9
2874.9,2888.94,379919.82,-55.04428074,33.673,75.01,6.955,2909.07
2909.07,2883.35,420389.23,-54.13804783,34.676,74.63,7.1375,2908.58
2908.58,2913.67,373188.02,-52.85024658,26.856,74.94,7.47,2957.63
2957.63,2899.01,459411.17,-47.32642227,77.862,75.25,7.3325,3027.47
3027.47,2946.61,854592.4,-36.88794542,103.892,75.58,7.0502,3036.49
3036.49,3028.5,656157.71,-27.56965222,36.787,75.3,6.1117,3041.73
3041.73,3040.18,557662.54,-19.53656606,32.801,75.02,5.0554,3000.17
3000.17,3039.05,534768.48,-16.33592516,43.862,74.68,5.035,3044.09
3044.09,3003.23,625025.49,-10.13854639,58.456,74.42,4.9983,3049.75
3049.75,3052.12,567666.53,-4.716320328,37.134,74.3,4.7297,3121.98
3121.98,3064.94,804640.31,5.347945907,74.837,74.24,2.8505,3122.5
3122.5,3122.9,677633.35,13.21359101,23.443,74.65,5.8392,3113.71
3113.71,3116.12,615558.07,18.5245142,37.666,75.02,5.5817,3101.68
3101.68,3123.29,718103.6,21.51457066,39.006,74.92,4.8292,3109.18
3109.18,3105.49,512825.93,24.21055712,31.012,75.08,4.9983,3113.21
3113.21,3097.87,479206.6,26.36781651,34.735,75.94,4.015,3056.91
3056.91,3089.14,571079.84,23.2662412,58.406,75.97,2.4325,3106.25
3106.25,3060.42,541143.67,24.50720367,51.592,74.94,3.4525,3115.75
3115.75,3112.59,603149.35,25.95785855,33.68,75.2,4.2217,3128.89
3128.89,3105.5,615503.22,27.84711969,33.439,75.13,3.8683,3122.6
3122.6,3131.8,606913.11,28.50827733,24.255,75.4,3.6367,3095.13
3095.13,3108.47,533887.09,26.50965979,34.223,75.15,4.43,3091.57
3091.57,3113.71,441183.31,24.3578579,47.693,74.82,4.7383,3059.14
3059.14,3092.27,440846.91,19.8075418,41.023,73.99,5.4208,3067.99
3067.99,3066.19,372572.55,16.72241617,24.052,74.24,5.2967,2968.29
2968.29,3050.9,671809.96,6.161768846,109.107,74.11,5.1408,2977.77
2977.77,2965.72,435154.57,-1.42646218,23.247,73.5,4.615,3000.05
3000.05,2961.58,483856.12,-5.57760088,51.175,74.06,4.1483,2981
2981,2973.64,481389.84,-10.28601324,43.342,74.13,3.6367,2972.08
2972.08,2981.02,462982.53,-14.56952705,47.898,73.86,3.4817,2977.72
2977.72,2969.11,338869.49,-17.30944782,32.219,74.32,3.0263,2956.38
2956.38,2958.85,389783.57,-20.96102736,58.707,74.56,2.8121,2954.87
2954.87,2930.19,386683.62,-23.70377455,42.036,73.94,2.8133,2960.31
2960.31,2962.91,329857.19,-25.14864173,31.174,75.29,2.8442,2897.42
2897.42,2881.74,493168.54,-31.01109161,92.152,74.6,2.8175,2793.9
2793.9,2864.51,715177.66,-43.50878206,149.45,74.9,2.7286,2798.19
2798.19,2720.95,698426.76,-52.46213177,115.707,73.88,2.7368,2824.12
2824.12,2845.35,586593.12,-56.81051537,60.363,74.82,3.0425,2866.92
2866.92,2779.72,589976.89,-56.15539123,89.55,74.56,2.7438,2875.37
2875.37,2881.55,571974.06,-54.32881373,27.3,74.57,2.7942,2917.88
2917.88,2883.17,598754.76,-48.88685342,47.693,73.83,2.8492,2897.58
2897.58,2920.83,509626.81,-45.68562693,43.806,74.02,2.9871,2886.01
2886.01,2893.85,391781.79,-43.57971299,29.204,73.79,2.9992,2834.25
2834.25,2887.1,407688.83,-45.56206859,57.728,74.24,3.4425,2807.66
2807.66,2789.35,432596.5,-48.71710994,51.698,73.99,3.6892,2777.79
2777.79,2809.33,342096.85,-53.01717813,61.269,74.15,4.03,2821
2821,2788.7,326205.14,-52.33456285,43.716,73.85,4.2306,2810.02
2810.02,2834.58,353015.65,-52.07980088,40.652,74.05,3.7683,2903.84
2903.84,2818.7,722168.45,-43.80240274,94.422,74.26,3.3377,2901.22
2901.22,2889.38,456041.02,-37.02717169,30.57,73.71,3.2235,2852.81
2852.81,2875.78,442678.5,-35.15850723,53.74,73.67,3.165,2841.74
2841.74,2875.14,431378.72,-34.17678428,63.403,73.99,3.4308,2846.78
2846.78,2843.99,321078.99,-32.61641691,31.535,74.13,3.3538,2834.54
2834.54,2852.39,301187.02,-31.99869983,43.293,74.55,3.4192,2803.85
2803.85,2828.84,293171.16,-33.59756308,45.855,74.7,3.4808,2743.82
2743.82,2780.83,320056.6,-39.25663187,60.471,75.18,3.8892,2723.3
2723.3,2727.75,297139.82,-44.87945064,34.289,75.89,2.9975,2779.09
2779.09,2738.79,332653.81,-44.32310123,55.902,75.43,3.0546,2756.11
2756.11,2788.83,268387.35,-45.21566964,33.313,76.26,3.1058,2751.1
2751.1,2770.15,270735.03,-45.7993552,56.732,77.2,3.0408,2720.28
2720.28,2712.44,267137.64,-48.19266605,52.435,77.05,2.9525,2733.11
2733.11,2729.26,304247.8,-48.49548605,59.778,76.87,2.9575,2729.05
2729.05,2734.55,311719.25,-48.5037184,25.288,76.28,3.1933,2733.99
2733.99,2744.22,275559.32,-47.56366433,26.894,76.6,3.19,2679.27
2679.27,2718.32,290909.41,-50.65000757,55.192,77.11,3.4777,2689.85
2689.85,2675.04,255986.81,-51.64728494,38.18,77,3.7975,2771.01
2771.01,2691.7,561941.71,-45.36527394,101.004,77.71,3.7346,2685.69
2685.69,2745.15,471026.6,-46.73288043,86.071,78.48,3.5042,2669.48
2669.48,2644.29,425922.24,-48.56490398,54.263,78.3,3.2942,2610.92
2610.92,2645.25,391751.24,-54.11817708,76.452,78.02,3.0958,2637.88
2637.88,2634.93,350219.74,-55.70164544,41.641,77.76,4.055,2610.59
2610.59,2654.83,341695.55,-58.48437825,57.469,78.11,3.9917,2588.19
2588.19,2593.56,370935.93,-61.78538683,37.858,77.94,3.8721,2581.35
2581.35,2595.58,320508.22,-64.21270253,35.373,78.79,4.8925,2557.08
2557.08,2588.35,283251.22,-67.31866552,43.04,77.6,3.8192,2551.99
2551.99,2625.16,450298.48,-69.39082836,109.045,77.62,3.4417,2644.76
2644.76,2537.4,659456.8,-62.82356189,123.671,77.04,2.995,2662.6
2662.6,2636.86,604262.01,-55.5389564,43.505,77.05,2.9642,2653.78
2653.78,2655.36,383369.48,-49.9022318,35.564,76.61,2.88,2666.95
2666.95,2658.95,361583.15,-43.86678966,33.718,77.22,2.8075,2592.21
2592.21,2646.84,393734.48,-44.60058525,77.746,77.16,2.8308,2583.08
2583.08,2599.92,311161.66,-45.39538709,36.748,77.08,2.8963,2520.53
2520.53,2566.6,398424.62,-50.49043255,82.595,76.97,3.01,2507.88
2507.88,2522.26,298435.03,-54.91640341,33.424,76.39,3.0738,2576.67
2576.67,2517.06,463458.01,-52.27053553,79.169,76.09,3.065,2625.43
2625.43,2572.71,579673.75,-45.71251898,73.921,76.24,3.5983,2651.65
2651.65,2613.27,730982.4,-37.9613491,68.646,76.25,3.9983,2657.48
2657.48,2658.43,488203.91,-30.9911351,25.544,74.97,4.1875,2709.02
2709.02,2694.54,716431.05,-21.06559268,71.661,75.09,4.8983,2695.31
2695.31,2704.54,504071.12,-14.14278203,28.325,76.48,4.695,2697.53
2697.53,2672.51,552066.51,-8.380103811,57.038,77.32,3.3025,2742.39
2742.39,2658.55,643615.84,-0.191428808,89.216,77.08,3.0964,2744.3
2744.3,2752.63,848207.6,6.378825725,38.649,76.72,3.09,2763.75
2763.75,2770.57,619582.18,13.00493596,37.689,76.91,3.09,2736.25
2736.25,2750.99,453750.56,15.85455583,36.128,76.94,3.0933,2727.71
2727.71,2745.06,478842.52,17.22539126,32.398,76.63,3.1117,2751.65
2751.65,2739.15,468779.6,20.01316956,45.757,77.91,3.1167,2699.59
2699.59,2720.84,511737.02,17.81584292,53.348,77.63,3.1254,2695
2695,2705.24,366366.96,15.52542641,28.813,76.91,2.8233,2750.2
2750.2,2717.54,463909.43,17.956873,56.878,77.46,2.8988,2744.68
2744.68,2746.77,417598.64,19.21727278,21.088,77.9,2.9125,2670.12
2670.12,2745.86,559492.39,14.03763986,87.142,78.28,2.925,2662.02
2662.02,2671.95,352476.52,9.173475728,27.18,78.32,3.2292,2606.5
2606.5,2643.67,424147.18,0.828874475,60.838,78.04,3.4225,2609.69
2609.69,2608.56,279718.96,-5.463731914,25.52,78.33,3.6033,2609.48
2609.48,2592.23,290690.78,-10.34848356,30.369,78.27,3.8342,2584.01
2584.01,2613.29,285314.12,-16.08895299,38.931,79.06,3.9567,2588.92
2588.92,2565.69,303196.01,-20.01191961,46.541,79.04,3.9467,2569.97
2569.97,2585.14,239137.66,-24.36845562,34.742,79.61,4.0192,2573.32
2573.32,2578.34,256669.36,-27.23691596,26.861,79.19,3.7075,2608.57
2608.57,2595.09,300258.78,-26.3620867,35.866,79.08,3.4086,2521.52
2521.52,2600.1,423526.45,-32.3203363,101.385,78.34,3.425,2583.61
2583.61,2596.15,635202.52,-31.6668699,109.144,78.29,2.9775,2557.31
2557.31,2570.56,321837.03,-32.89218403,40.081,78.62,2.9723,2521.39
2521.39,2561.2,320633.88,-36.34324001,44.021,78.58,2.8567,2516.34
2516.34,2515.04,262975.81,-39.03526119,26.092,78.54,2.8504,2528.23
2528.23,2517.34,232618.39,-39.75129761,24.752,78.41,2.8696,2525
2525,2525.04,277777.44,-40.11671306,54.407,78.83,2.8596,2503.46
2503.46,2506.62,240290.59,-41.66412729,28.19,78.59,2.89,2477.69
2477.69,2497.92,219012.49,-44.45733072,27.345,79.53,2.9475,2421.93
2421.93,2467.02,357175.34,-50.58751198,59.019,80.27,2.9513,2397.48
2397.48,2415.94,253201.09,-56.76413249,41.251,80.53,2.9158,2340.79
2340.79,2382.44,367508.34,-65.47891913,57.033,80.29,2.9483,2390.13
2390.13,2339.98,363023.39,-67.62451072,58.238,80.15,2.8758,2384.41
2384.41,2370.42,379097.52,-68.99125614,68.472,80.37,2.8763,2377.07
2377.07,2376.71,324023.27,-69.86097115,38.712,79.86,2.8775,2339.11
2339.11,2397.28,312095.25,-72.77478238,67.082,79.99,2.8983,2341.34
2341.34,2325.27,366838.58,-74.05068825,63.861,79.95,2.935,2359.16
2359.16,2337.38,331619.04,-72.78458956,50.751,79.99,2.9392,2335.7
2335.7,2345.56,282240.87,-72.83439156,35.024,79.91,2.9992,2305.04
2305.04,2332.83,292773.14,-74.48975904,43.973,79.8,3.0775,2307.93
2307.93,2295.87,328820.2,-74.7070326,42.531,80.5,3.4202,2311.36
2311.36,2297.29,308877,-73.75204143,29.616,80.36,3.4175,2345.74
2345.74,2318.67,358652.43,-69.42070599,37.668,80.22,3.4067,2298.75
2298.75,2361.5,343445.67,-68.98450067,67.69,80.08,3.4975,2276.39
2276.39,2290.78,430164.8,-69.64093809,44.504,80.91,4,2290.6
2290.6,2274.35,351989.92,-68.2275721,37.318,81.27,3.9979,2368.57
2368.57,2291.18,547273.41,-60.12296259,97.172,80.98,4,2447.35
2447.35,2365.77,811549.89,-46.80367067,88.674,80.87,3.6933,2435.61
2435.61,2444.76,587056.74,-36.77155682,29.824,81.29,3.24,2435.22
2435.22,2426.82,471212.75,-28.52362082,41.057,80.84,3.475,2394.33
2394.33,2438.41,455139.97,-24.99798868,71.242,81.45,4.6363,2345.65
2345.65,2376.95,305271.45,-25.83456761,48.865,81.44,5.4725,2460.6
2460.6,2347.57,642056.48,-17.02563581,133.181,81.12,7.3667,2422.19
2422.19,2464.92,638923.58,-12.99423185,70.971,80.48,8.1667,2468.35
2468.35,2423.86,556157.26,-6.005283082,65.221,80.05,6.4975,2504.09
2504.09,2476.73,545297.83,2.389560344,47.746,80.14,3.4775,2460.72
2460.72,2508.88,435171.48,5.480089407,48.481,79.08,2.8578,2464.26
2464.26,2462.34,307015.01,8.121386086,25.071,79.28,2.9675,2428.99
2428.99,2458.23,350153.74,7.284984498,58.214,78.91,2.965,2486.24
2486.24,2437.47,420669.85,11.11313728,57.244,78.99,2.9675,2506.09
2506.09,2478.34,499492.4,15.56939216,44.365,78.94,2.9242,2504.32
2504.32,2511.17,450799.05,18.74229394,32.049,79.03,2.775,2457.95
2457.95,2489.03,396791.64,17.31572646,62.624,78.52,2.7767,2528.24
2528.24,2456.42,561864.56,21.60725648,83.163,78.61,2.7667,2529.23
2529.23,2525.59,592997.51,24.802703,32.894,78.59,2.6567,2533.62
2533.62,2521.68,615758.77,27.37404483,38.872,79.02,2.6867,2531.98
2531.98,2504.41,519139.73,28.94560843,57.141,79.01,2.6883,2522.11
2522.11,2528.97,404301.01,29.05935645,26.727,79.38,2.9973,2549.61
2549.61,2515.83,580903.7,31.01104671,50.782,79.64,3.0075,2536.07
2536.07,2544.64,543954.31,31.10719097,40.302,79.37,3.5025,2537.09
2537.09,2551.82,389947.16,30.90874911,35.489,79.42,4.4958,2540.71
2540.71,2571.91,561533.29,30.68981318,37.66,78.99,4.7792,2562.45
2562.45,2544.84,478948.08,31.90334415,42.123,79.1,4.8842,2597.48
2597.48,2564.32,763766.56,35.28440295,38.52,79.2,5.0167,2606.26
2606.26,2595.78,703771.26,38.23167805,24.019,78.65,5.2192,2648.02
2648.02,2607.34,859997.08,43.43646989,45.241,78.39,4.6433,2656.57
2656.57,2658.12,1015140.34,47.70182568,45.826,78.58,3.0131,2662.46
2662.46,2652.34,775925.36,50.96987564,30.374,78.23,2.6817,2634.14
2634.14,2655.86,591202.06,50.69031506,34.863,78.8,2.5933,2633.35
2633.35,2622.74,421484.41,49.82996059,25.927,78.8,2.5067,2679.93
2679.93,2637.96,641220.34,52.30453232,46.589,79.43,2.5292,2662.7
2662.7,2687.74,713954.58,52.27228474,33.657,79.35,2.4465,2621.05
2621.05,2654.8,624471.48,48.32913595,47.098,79.83,2.3154,2603.01
2603.01,2596.48,569487.33,43.24936825,34.457,79.68,2.3154,2635.79
2635.79,2612.4,575494.13,41.39203039,42.948,79.13,2.3146,2664.3
2664.3,2644.1,552589.21,41.73952887,33.008,79.97,2.3088,2654.4
2654.4,2663.24,623272.16,40.74637778,30.009,79.9,2.3058,2681.07
2681.07,2653.68,584044.69,41.6315229,32.165,80.13,2.3175,2605.11
2605.11,2694.48,1084265.4,35.79053378,110.412,80.54,2.3139,2585.55
2585.55,2602.66,725659.6,29.24604904,42.815,80.25,2.3477,2623.52
2623.52,2591.8,580912.59,26.81458038,47.071,79.78,2.3783,2630.01
2630.01,2617.66,576466.25,25.12196441,32.415,79.47,2.395,2584.45
2584.45,2622.66,581140.65,19.87449647,45.989,79.62,2.4992,2587.79
2587.79,2597.38,580025.44,15.80381935,44.194,79.61,2.5478,2583.75
2583.75,2586.94,449267.77,12.11168406,28.798,79.68,2.6983,2552.94
2552.94,2575.33,433292.56,6.623422123,39.222,79.32,2.7125,2555.44
2555.44,2551.43,318162.11,2.44761095,22.233,78.92,2.6842,2547.14
2547.14,2565.55,359446.04,-1.513957472,27.526,79.15,2.5483,2474.9
2474.9,2538.46,500057.9,-10.36347168,76.109,79.17,2.635,2443.12
2443.12,2463.69,461313.04,-19.71374666,46.746,79.11,2.6008,2454.9
2454.9,2447.94,370270.86,-25.87532682,23.489,78.95,2.6767,2512.83
2512.83,2449.21,543316.87,-25.78646424,76.117,80.06,3.0033,2519.83
2519.83,2509.45,423685.76,-24.86473471,22.831,79.84,3.2288,2495.15
2495.15,2510.53,353709.86,-25.82831716,28.238,79.77,2.9125,2519.79
2519.79,2490.28,413359.05,-24.32317729,60.464,79.86,2.9946,2520.04
2520.04,2494.52,425103.1,-22.84696597,51.801,79.75,2.9975,2570.44
2570.44,2522.83,564884.09,-17.40951304,54.274,79.34,3.0475,2580.45
2580.45,2575.05,530926.43,-12.15184464,23.753,79.88,3.4958,2574.04
2574.04,2564.23,408397,-8.405445248,26.417,79.54,3.29,2541.88
2541.88,2572.36,378154.67,-7.939993355,37.225,79.55,3.0004,2599.91
2599.91,2550.91,586884.08,-2.856063885,60.223,79.58,2.9983,2596.06
2596.06,2598.33,464481.09,0.852337425,21.559,79.57,3.1992,2626.84
2626.84,2591.51,614463.79,6.203690732,38.024,79.14,3.4,2606.04
2606.04,2624.75,586649.38,8.666310095,32.98,79.36,3.3267,2604.87
2604.87,2594.8,711395.58,10.40345848,80.831,79.2,3.2163,2625.99
2625.99,2598.23,624680.53,13.33101966,38.111,79.05,3.4658,2631.49
2631.49,2632.72,589656.67,15.91127962,26.679,79.14,3.4358,2626.16
2626.16,2630.55,482335.86,17.3263405,14.32,78.71,3.285,2683.49
2683.49,2660.67,801486.54,22.81088859,71.792,79.16,2.8367,2691.52
2691.52,2679.52,593610.9,27.48859563,18.069,79.21,2.955,2715.88
2715.88,2689.62,632180.86,32.78353311,38.893,79.51,2.9575,2717.78
2717.78,2699.45,685473.14,36.70987406,23.457,79.56,2.9625,2709.12
2709.12,2717.41,631108.4,38.67673521,34.263,79.87,2.4683,2657.51
2657.51,2685.19,584002.83,35.66056392,53.794,80.13,2.395,2657.21
2657.21,2657.87,469625.76,32.86714693,18.295,80.22,2.3667,2636.92
2636.92,2652.31,410061.43,28.68488409,30.043,80.26,2.275,2615.53
2615.53,2653.81,520824.84,23.37552278,42.935,80.68,1.9221,2617.37
2617.37,2597.64,457672.71,19.09615968,26.577,81.23,1.8725,2574.65
2574.65,2610.16,432802.74,12.11734061,43.292,81.42,1.8275,2613.94
2613.94,2577.96,437283.89,9.646159395,48.388,81.55,1.8114,2573.98
2573.98,2595.55,434221.24,4.411950075,46.64,81.09,1.8275,2587.23
2587.23,2572.37,386020.9,1.31817411,40.246,80.97,1.8142,2627.53
2627.53,2598.17,427735.29,2.093589818,40.371,81.65,1.8208,2616.87
2616.87,2621.79,437195.31,1.827199392,37.49,82.02,1.845,2595.26
2595.26,2613.1,428440.66,-0.126128713,42.205,82.28,1.8833,2573.1
2573.1,2595.26,392730.04,-3.422586588,36.523,82.4,1.9017,2614.69
2614.69,2562.6,563392.75,-2.648875958,69.513,82.21,1.9117,2650.85
2650.85,2615.15,721356.37,0.872451468,45.691,82.48,1.9042,2642.26
2642.26,2646.37,518554.36,2.935662969,18.645,83.07,1.9058,2632.04
2632.04,2623.16,441074.69,3.703732799,28.363,83.08,1.8788,2633
2633,2633.6,441910.56,4.339551239,30.568,82.89,1.895,2559.03
2559.03,2598.73,524785.02,-1.112654271,74.078,82.56,1.9183,2558.84
2558.84,2565.19,377799.1,-5.386323497,25.127,82.79,1.9983,2557.4
2557.4,2564.23,338576.94,-8.788208805,26.405,82.18,2.2017,2542.18
2542.18,2579.43,348411.86,-12.56724477,47.781,82.26,2.4008,2524.33
2524.33,2558.84,438564.26,-16.80914196,38.719,82.51,2.4033,2558.27
2558.27,2529.6,400982.6,-17.2338632,41.655,82.67,2.3196,2540.18
2540.18,2543.77,379366.76,-18.81306232,28.314,82.42,2.3867,2580.64
2580.64,2546.79,450145.68,-16.60851391,41.483,82.19,2.4938,2560.42
2560.42,2573.33,402479.34,-16.3046254,26.144,81.85,2.5483,2568.05
2568.05,2565.19,427860.78,-15.27182812,41.598,81.59,2.5592,2581.21
2581.21,2576.63,356936.28,-13.23897752,25.164,81.95,2.5388,2558.62
2558.62,2577.36,327005.53,-13.29754781,25.109,81.39,2.6908,2552.61
2552.61,2563.64,298506.39,-13.67132741,21.225,81.42,3.2775,2512.19
2512.19,2547.05,353967.32,-17.03324217,50.192,82.3,3.59,2456.52
2456.52,2501.16,401067.35,-23.91378232,57.177,82.44,3.6508,2454.92
2454.92,2442.56,317340.08,-29.1598718,30.48,82.39,3.8775,2447.2
2447.2,2452.67,300075.53,-33.5535901,26.419,82.55,3.4967,2425.73
2425.73,2451.66,305431.13,-38.32597235,33.949,82.72,3.5483,2461.61
2461.61,2418.86,379949.41,-38.76579352,45.329,81.58,3.6008,2465.24
2465.24,2473.55,405100.78,-38.37935377,20.98,81.87,3.6092,2468.72
2468.72,2464.85,386933.54,-37.36136987,33.098,81.79,3.2475,2464.92
2464.92,2474.53,344521.42,-36.441327,25.341,82.17,2.6208,2430.37
2430.37,2450.3,347261.45,-38.06125549,44.918,82.82,2.6025,2472.61
2472.61,2435.06,496106.05,-35.52679199,56.875,83.28,2.3501,2416.04
2416.04,2455.89,492233.02,-37.64958222,57.661,83.13,2.3437,2406.71
2406.71,2411,355499.84,-39.6279554,24.158,83.38,2.3277,2425.57
2425.57,2402.18,376243.12,-39.22138218,25.641,83.48,2.3467,2449.18
2449.18,2420.04,567176.91,-36.57253557,55.975,83.63,2.389,2450.63
2450.63,2441.01,367252.56,-33.96461829,29.011,83.29,2.4792,2399.73
2399.73,2452.6,427718.7,-35.59487549,52.985,83.13,2.4573,2414.2
2414.2,2391.9,334243.29,-35.31220093,30.648,83.03,2.6325,2414.34
2414.34,2412.06,417517.88,-34.67762455,47.131,82.98,2.9342,2424.32
2424.32,2407.44,469490.52,-32.98857896,42.766,82.91,2.9858,2398.46
2398.46,2415.71,376197.54,-33.35277881,32.141,83.49,3.1271,2365.43
2365.43,2379.89,323903.69,-35.89242509,40.948,83.77,3.3275,2375.99
2375.99,2353.22,303100.79,-36.63067302,39.55,84.02,2.9517,2360.08
2360.08,2368.38,248965.01,-38.06072285,23.575,83.59,2.6813,2347.49
2347.49,2360.13,313140.94,-39.75212118,30.179,82.85,2.66,2349.11
2349.11,2353.94,310905.25,-40.49504441,23.691,82.64,2.6,2335.79
2335.79,2350.78,304848.51,-41.67779003,33.03,82.81,2.5283,2332.92
2332.92,2336.88,320997.23,-42.35850765,20.566,82.68,2.5983,2358.65
2358.65,2332.13,314208.48,-40.35665954,39.173,83.1,2.6192,2334.88
2334.88,2354.07,315161.59,-40.22445764,33.043,83.31,2.5375,2353.74
2353.74,2340.25,297697.85,-38.15837971,24.222,82.32,2.5033,2385.61
2385.61,2350.12,418206.65,-33.56214908,40.244,82.27,2.4783,2388.87
2388.87,2383.26,382854.89,-29.31842253,11.33,82.28,2.5344,2389.8
2389.8,2390.96,378104.51,-25.58590262,22.358,82.34,2.5483,2411.7
2411.7,2388.43,356589.51,-20.62257901,33.288,82.6,2.5992,2399.75
2399.75,2409.94,347029.95,-17.45211659,17.511,82.56,2.6592,2351.93
2351.93,2394.5,447835.46,-18.58395239,48.943,82.43,2.4342,2357.02
2357.02,2352.66,398500.66,-18.85329438,32.941,82.54,2.675,2331.62
2331.62,2350.02,305801.76,-20.87575555,26.866,82.67,3.1117,2319.67
2319.67,2327.91,259029.05,-23.17528204,18.336,82.39,3.0942,2313.48
2313.48,2318.43,260657.17,-25.20690784,27.727,82.55,3.175,2301.79
2301.79,2294.9,274020.33,-27.44375532,33.53,82.47,3.3525,2313.7
2313.7,2301.93,348951,-27.93303747,30.824,81.89,3.49,2295.59
2295.59,2315.14,317084.12,-29.44328374,31.618,81.49,3.08,2302.2
2302.2,2298.18,313353.42,-29.76345636,26.286,81.37,3.055,2275.68
2275.68,2295.68,318695.91,-31.79083427,27.633,81.62,2.6983,2228.2
2228.2,2268.49,373861.91,-36.80396699,47.526,81.68,2.6975,2238.41
2238.41,2226.9,337736.15,-39.49798304,28.599,81.34,2.7001,2214.81
2214.81,2230.2,290106.48,-43.04094167,25.683,81.54,2.5992,2211.37
2211.37,2204.52,354913.1,-45.60100395,34.471,81.69,2.3838,2204.87
2204.87,2205.57,259649.86,-47.60575924,15.743,81.25,2.0657,2228.37
2228.37,2201.12,385485.92,-46.75919705,38.855,81.21,2.05,2204.41
2204.41,2231.72,348526.88,-47.4745663,35.366,81.34,2.0075,2199.88
2199.88,2199.74,347518.24,-47.85554715,22.574,81.23,2.1375,2217.82
2217.82,2204.44,316958.84,-46.17692478,18.823,81.11,2.1237,2317.18
2317.18,2233.91,945297.64,-36.40969728,123.699,80.17,2.1253,2326.67
2326.67,2320.56,653305.54,-27.58558802,20.924,80.41,2.2992,2311.89
2311.89,2316.53,462607.19,-21.53645867,31.846,79.89,2.4992,2320.07
2320.07,2325.93,496225.18,-15.89906721,38.899,79.69,2.5983,2298.46
2298.46,2316.68,420498.49,-13.02499621,27.167,79.26,2.6833,2315.54
2315.54,2324.01,615718.14,-9.262211276,33.956,78.84,2.6732,2258.71
2258.71,2312.06,489847.34,-10.74261384,57.36,78.95,2.715,2235.24
2235.24,2249.43,332286.96,-13.65198207,30.663,79.19,2.9217,2246.24
2246.24,2237.22,343497.06,-14.89856992,19.754,79.11,3.5008,2195.95
2195.95,2236.19,425457.79,-19.71679607,52.015,79.43,3.9992,2199.06
2199.06,2190.33,381205.93,-23.01881603,30.943,79.37,4.2892,2215.52
2215.52,2183.97,375016.86,-24.03105599,52.926,79.53,4.3892,2210.15
2210.15,2209.98,278770.19,-24.97800119,22.958,79.65,4.5,2184.89
2184.89,2208.91,274546.26,-27.45054229,35.741,79.82,2.9975,2251.72
2251.72,2186,530169,-23.74404267,81.406,79.55,2.9992,2293.11
2293.11,2235.06,578758.25,-17.26781598,62.71,79.88,2.4758,2270.05
2270.05,2291.96,355344.24,-13.83597096,47.07,79.6,3.7192,2320.16
2320.16,2281.75,525488.87,-6.992708097,57.673,79.97,3.3635,2324.12
2324.12,2314.59,426862.38,-1.235590947,21.141,80.11,2.65,2302.53
2302.53,2315.9,413006.55,1.567251161,23.183,79.78,2.4475,2304.53
2304.53,2311.28,368741.45,3.904734281,45.14,79.7,2.4228,2294.86
2294.86,2306.01,286517.46,4.919882204,29.425,79.74,2.0408,2298.16
2298.16,2293.24,320596.79,5.922805708,27.863,79.19,2.2058,2300.8
2300.8,2307.36,333494.09,6.851753688,31.355,79.06,2.2192,2336.08
2336.08,2307.49,506151,10.31535961,40.317,79.36,2.1943,2332.47
2332.47,2335.11,359277.32,12.62371913,13.794,79.63,2.1958,2341.59
2341.59,2320.47,343682.86,15.01608378,32,79.55,2.2435,2312.08
2312.08,2340.89,372212.72,14.36484715,34.792,79.91,2.3446,2307.78
2307.78,2303.4,375424.45,13.34805666,19.261,79.94,2.7633,2291.24
2291.24,2306.73,443515.31,11.07988113,34.316,80.1,2.7092,2247.91
2247.91,2291.31,409005.19,5.719870313,56.117,80.01,3.315,2235.85
2235.85,2241.8,275813.25,0.493755056,20.493,80.24,4.4292,2239.88
2239.88,2236.32,340831.25,-3.285084589,26.175,79.93,3.0585,2254.82
2254.82,2241.43,371697.95,-5.016641753,22.411,79.95,2.955,2297.88
2297.88,2256.61,507617.29,-2.880800308,50.809,80.04,3.0433,2306.77
2306.77,2297.9,398332.88,-0.465416836,24.947,80.56,2.6758,2301.88
2301.88,2302.74,395103.72,1.041876959,28.096,80.71,2.6933,2292.21
