ClosePrice,OpenPrice,Volume,MACD,ATR,USDollarIndex,FederalFundRate,label
1260.34,1254.25,644694,-9.398782608,26.64,73.94,0.12,1200.07
1200.07,1260.23,426653,-16.40202408,60.8,75.29,0.09,1199.38
1199.38,1200.28,545459,-21.75701927,50.02,74.6,0.08,1119.46
1119.46,1198.48,261515,-32.07996969,80.1,74.9,0.11,1172.53
1172.53,1120.23,236666,-35.56866339,71.34,73.88,0.1,1120.76
1120.76,1171.77,501807,-42.02643009,54.52,74.82,0.1,1172.64
1172.64,1121.3,368505,-42.46842474,65.53,74.56,0.09,1178.81
1178.81,1172.87,564038,-41.83855247,18.3,74.57,0.1,1204.49
1204.49,1178.86,427285,-38.81972316,25.68,73.83,0.1,1192.76
1192.76,1204.22,507160,-36.94787999,23.96,74.02,0.09,1193.89
1193.89,1192.89,438834,-34.97013529,24.11,73.79,0.09,1140.65
1140.65,1189.62,323481,-37.26916568,62.86,74.24,0.09,1123.53
1123.53,1140.47,516756,-40.01137848,32.49,73.99,0.09,1123.82
1123.82,1123.55,543626,-41.68073177,24.4,74.15,0.09,1162.35
1162.35,1124.36,501317,-39.44001733,39.44,73.85,0.08,1177.6
1177.6,1162.16,531531,-36.01848872,22.26,74.05,0.08,1159.27
1159.27,1176.69,574842,-34.38955902,35.21,74.26,0.08,1176.8
1176.8,1158.85,503532,-31.32302369,45.32,73.71,0.09,1210.08
1210.08,1177.91,422807,-25.90869517,33.48,73.67,0.09,1212.92
1212.92,1209.76,457257,-21.14489139,24.33,73.99,0.08,1218.89
1218.89,1213,526784,-16.69535976,21.36,74.13,0.08,1204.42
1204.42,1219.12,478041,-14.17330096,25.44,74.55,0.08,1173.97
1173.97,1203.9,440174,-14.4648697,33.86,74.7,0.08,1165.24
1165.24,1173.97,510398,-15.22487518,33.84,75.89,0.09,1198.62
1198.62,1165.85,444104,-12.98402619,33.38,75.43,0.09,1185.9
1185.9,1197.98,446517,-12.09511003,21.06,76.26,0.09,1154.23
1154.23,1185.37,458637,-13.78721149,37.53,77.2,0.09,1162.27
1162.27,1153.5,516855,-14.31444527,26.45,77.17,0.09,1172.87
1172.87,1162.59,468137,-13.71880854,18.97,77.05,0.09,1188.68
1188.68,1173.32,498674,-11.8346053,39.65,76.87,0.08,1209.11
1209.11,1189.44,447973,-8.593766814,20.43,76.28,0.09,1216.01
1216.01,1209.21,524889,-5.406286323,15.6,76.6,0.09,1204.09
1204.09,1214.99,425419,-3.798245639,27.65,77.11,0.09,1202.09
1202.09,1204.5,431561,-2.654644013,19.1,77,0.09,1166.76
1166.76,1203.63,472855,-4.546755058,40.09,77.71,0.08,1129.56
1129.56,1164.55,670314,-8.944884736,52.54,78.48,0.08,1136.43
1136.43,1128.82,563993,-11.74074264,20.36,78.3,0.08,1162.95
1162.95,1136.91,476283,-11.6818764,33.12,78.02,0.08,1175.38
1175.38,1163.32,554813,-10.51106238,32.91,77.76,0.08,1151.06
1151.06,1175.39,478792,-11.41403075,34.31,78.11,0.08,1160.4
1160.4,1151.74,528574,-11.24633894,35.94,77.94,0.08,1131.42
1131.42,1159.93,441679,-13.29858794,29.06,78.79,0.06,1099.23
1099.23,1131.21,567034,-17.32278772,40.07,79.61,0.08,1123.95
1123.95,1097.42,371467,-18.3062743,50.35,79.04,0.07,1144.03
1144.03,1124.03,251062,-17.26637034,30.39,79.11,0.07,1164.97
1164.97,1144.11,509833,-14.58443567,30.6,78.63,0.07,1155.46
1155.46,1165.03,558038,-13.07563289,21.14,78.75,0.07,1194.89
1194.89,1158.15,444680,-8.59909928,39.45,77.6,0.07,1195.54
1195.54,1194.6,442450,-4.941996318,11.94,77.62,0.07,1207.25
1207.25,1196.19,535536,-1.086294609,24.71,77.04,0.07,1203.66
1203.66,1206.96,443627,1.660551968,16.88,77.05,0.07,1224.58
1224.58,1205.65,411669,5.462547981,20.95,76.61,0.07,1200.86
1200.86,1224.47,430070,6.486874796,26.03,77.22,0.07,1225.38
1225.38,1200.75,484017,9.171496946,41.62,77.16,0.07,1209.88
1209.88,1223.46,484639,9.933847668,23.33,77.08,0.07,1215.39
1215.39,1209.92,487029,10.85746892,22.19,76.97,0.07,1238.25
1238.25,1215.39,498077,13.2809617,23.64,76.39,0.07,1254.19
1254.19,1238.72,430938,16.29992657,18.3,76.09,0.07,1229.05
1229.05,1254.19,447397,16.4739882,27.4,76.24,0.07,1242
1242,1229.17,487353,17.45567195,25.22,76.25,0.08,1284.59
1284.59,1243.97,636761,21.42336524,50.66,74.97,0.07,1285.09
1285.09,1284.39,453669,24.32770197,10.07,75.09,0.07,1253.3
1253.3,1284.96,431021,23.78998628,31.93,76.48,0.09,1218.28
1218.28,1251,564554,20.30396987,37.88,77.32,0.08,1237.9
1237.9,1219.62,411053,18.90650436,24.2,77.08,0.08,1261.15
1261.15,1238.25,484914,19.4508661,28.4,76.72,0.09,1253.23
1253.23,1260.82,383065,19.02390317,22.23,76.91,0.08,1261.12
1261.12,1253.21,342974,19.10199315,20.95,76.94,0.08,1275.92
1275.92,1261.12,390849,20.12611501,22.56,76.63,0.08,1229.1
1229.1,1275.18,465974,16.96420347,49.28,77.91,0.08,1239.69
1239.69,1229.59,400276,15.13838442,18.52,77.63,0.08,1263.85
1263.85,1240.12,335785,15.46267565,27.29,76.91,0.08,1251.78
1251.78,1263.85,321968,14.57768815,17.17,77.46,0.08,1257.81
1257.81,1251.7,359930,14.19922002,19.91,77.9,0.09,1236.91
1236.91,1257.81,408501,12.07364846,23.94,78.28,0.08,1216.13
1216.13,1236.56,459645,8.613059362,28.3,78.32,0.08,1215.65
1215.65,1216.19,382761,5.765326488,12.15,78.04,0.08,1192.98
1192.98,1215.62,405007,1.660061968,32.49,78.33,0.08,1188.04
1188.04,1192.98,391171,-1.969305526,15.16,78.27,0.08,1161.79
1161.79,1187.48,379894,-6.884401934,26.25,79.06,0.09,1158.67
1158.67,1161.41,166420,-10.90569511,14,79.61,0.07,1192.55
1192.55,1158.67,392075,-11.22932144,38.68,79.19,0.08,1195.19
1195.19,1192.56,399265,-11.14430707,11.87,79.08,0.08,1246.96
1246.96,1196.72,580191,-6.820899147,51.92,78.34,0.1,1244.58
1244.58,1246.91,381868,-3.545740244,11.36,78.29,0.08,1244.28
1244.28,1246.03,414431,-0.963256884,16.73,78.62,0.08,1257.08
1257.08,1244.33,414806,2.092116197,22.45,78.58,0.08,1258.47
1258.47,1257.19,373423,4.572968426,13,78.54,0.08,1261.01
1261.01,1258.14,416054,6.667163553,22.26,78.41,0.08,1234.35
1234.35,1260.87,429837,6.105212002,29.54,78.83,0.07,1255.19
1255.19,1234.48,383061,7.257811647,23.9,78.59,0.07,1236.47
1236.47,1255.05,360057,6.58480212,27.94,79.53,0.07,1225.73
1225.73,1236.83,412157,5.125722836,30.43,80.27,0.07,1211.82
1211.82,1225.73,429829,2.814527126,16.26,80.53,0.07,1215.75
1215.75,1212.12,381034,1.285191146,13.78,80.29,0.07,1219.66
1219.66,1216.09,534580,0.38425622,15.84,80.15,0.07,1205.35
1205.35,1219.74,365982,-1.467521927,22.2,80.37,0.07,1241.3
1241.3,1205.72,405559,-0.033815097,37.47,79.86,0.07,1243.72
1243.72,1241.25,295902,1.282893276,15.58,79.99,0.07,1254
1254,1243.72,349225,3.119939513,11.5,79.95,0.07,1265.33
1265.33,1254,223383,5.42748355,11.42,79.99,0.08,1265.43
1265.43,1265.02,213059,7.181513967,7.07,79.8,0.07,1249.64
1249.64,1265.38,234998,7.214312567,17.21,80.5,0.07,1263.02
1263.02,1249.75,227813,8.225145515,13.9,80.36,0.07,1257.6
1257.6,1262.82,227185,8.491010126,6.66,80.22,0.04,1277.06
1277.06,1258.86,394371,10.15490964,27.02,79.65,0.07,1277.3
1277.3,1277.03,359258,11.36195444,10.63,80.08,0.07,1281.06
1281.06,1277.3,431595,12.47810687,17.79,80.91,0.07,1277.81
1277.81,1280.93,365683,12.95112537,8.5,81.27,0.07,1280.7
1280.7,1277.83,337160,13.40467404,7.44,80.98,0.08,1292.08
1292.08,1280.77,422196,14.51506489,15.76,80.87,0.08,1292.48
1292.48,1292.02,396812,15.25152422,8.39,81.29,0.08,1295.5
1295.5,1292.48,401989,15.89562741,11.05,80.84,0.08,1289.09
1289.09,1294.82,369237,15.70778087,17.92,81.45,0.09,1293.67
1293.67,1290.22,401049,15.74695774,13.91,81.12,0.09,1308.04
1308.04,1293.65,409616,16.74452414,17.12,80.48,0.09,1314.5
1314.5,1308.07,446589,17.85060011,7.45,80.05,0.1,1315.38
1315.38,1314.49,391262,18.58395763,6.21,80.14,0.09,1316
1316,1315.29,377091,18.99620118,12.39,79.8,0.09,1314.65
1314.65,1315.96,369356,18.99501079,9.94,79.79,0.09,1326.05
1326.05,1314.4,441091,19.6870125,20.65,79.48,0.08,1318.43
1318.43,1326.28,452207,19.39696242,19.87,79.4,0.08,1316.33
1316.33,1318.25,400738,18.78114583,8.34,78.83,0.09,1313.01
1313.01,1316.16,365901,17.81979498,15.84,79.08,0.09,1312.41
1312.41,1313.53,423555,16.81566204,14.72,79.28,0.11,1324.09
1324.09,1312.45,450436,16.76905462,18.11,78.91,0.11,1325.54
1325.54,1324.24,412092,16.65710801,7.62,78.99,0.11,1344.9
1344.9,1326.21,460855,17.92396342,19.8,78.94,0.11,1344.33
1344.33,1344.32,337970,18.66678218,7.38,79.03,0.11,1347.05
1347.05,1344.33,374246,19.25301588,13.32,78.52,0.11,1349.96
1349.96,1347.04,409673,19.72504496,9.05,78.61,0.11,1351.95
1351.95,1349.97,420989,20.02882791,9.69,78.59,0.11,1342.64
1342.64,1351.21,387758,19.29590768,14.6,79.02,0.12,1351.77
1351.77,1343.06,361804,19.23010514,10.71,79.01,0.12,1350.5
1350.5,1351.3,388952,18.8580934,10.94,79.38,0.12,1343.23
1343.23,1350.52,408034,17.77178114,15.07,79.64,0.12,1358.04
1358.04,1342.61,410888,17.89957887,17.8,79.37,0.11,1361.23
1361.23,1358.06,371764,18.05019443,6.16,79.42,0.09,1362.21
1362.21,1361.22,379520,18.04067449,9.65,79.1,0.1,1357.66
1357.66,1362.11,363371,17.46466116,7.17,79.2,0.08,1363.46
1363.46,1357.53,378645,17.27701924,11.96,78.65,0.08,1365.74
1365.74,1363.46,350536,17.11499758,5.46,78.39,0.09,1367.59
1367.59,1365.2,364889,16.94059317,17.02,78.58,0.1,1372.18
1372.18,1367.56,357912,16.97705019,7.12,78.23,0.1,1365.68
1365.68,1372.2,448237,16.29362421,14.23,78.8,0.1,1374.09
1374.09,1365.9,391924,16.24337737,10.49,78.8,0.11,1369.63
1369.63,1374.09,328349,15.66311699,8.11,79.43,0.11,1364.33
1364.33,1369.59,342948,14.60720796,10.5,79.35,0.11,1343.36
1343.36,1363.63,419106,11.94064438,24.3,79.83,0.11,1352.63
1352.63,1343.39,358038,10.45486785,11.49,79.68,0.11,1365.91
1365.91,1352.65,354306,10.23102735,16.09,79.13,0.11,1370.87
1370.87,1365.97,363947,10.33473035,8.85,79.97,0.12,1371.09
1371.09,1370.78,308187,10.31575429,6.35,79.9,0.12,1395.95
1395.95,1371.92,438647,12.16646245,25.04,80.13,0.12,1394.28
1394.28,1395.95,450228,13.34457896,9.45,80.54,0.13,1402.6
1402.6,1394.17,427165,14.77923345,9.85,80.25,0.14,1404.17
1404.17,1402.55,516395,15.86006835,4.41,79.78,0.15,1409.75
1409.75,1404.17,393257,16.97126301,11.57,79.47,0.15,1405.52
1405.52,1409.59,369528,17.31101651,12.07,79.62,0.15,1402.89
1402.89,1405.52,357359,17.17012804,7.11,79.61,0.15,1392.78
1392.78,1402.89,374059,16.05757863,14.16,79.68,0.14,1397.11
1397.11,1392.78,347295,15.34834387,12.31,79.32,0.14,1416.51
1416.51,1397.11,357695,16.16534405,19.47,78.92,0.14,1412.52
1412.52,1416.55,351364,16.30293287,7.2,79.15,0.14,1405.54
1405.54,1412.52,389280,15.66813285,16.45,79.17,0.13,1403.28
1403.28,1405.39,383200,14.81194329,13.98,79.11,0.13,1408.47
1408.47,1403.31,367689,14.38635952,9.47,78.95,0.09,1419.04
1419.04,1408.47,357201,14.73216871,17.92,78.88,0.15,1413.38
1413.38,1418.98,382209,14.3837039,14.42,79.36,0.15,1398.96
1398.96,1413.09,393829,12.79645991,19.29,79.75,0.15,1398.08
1398.08,1398.79,330374,11.33686466,8.68,80.06,0.15,1382.2
1382.2,1397.45,346898,8.797331455,19.84,79.77,0.16,1358.59
1358.59,1382.18,463173,4.823995397,25.63,79.86,0.15,1368.71
1368.71,1358.98,374304,2.463301956,16.12,79.75,0.16,1387.57
1387.57,1368.77,361828,2.090185421,19.42,79.34,0.15,1370.26
1370.26,1387.61,363116,0.393183173,17.76,79.88,0.15,1369.57
1369.57,1370.27,357478,-0.995900448,14.28,79.54,0.15,1390.78
1390.78,1369.57,345620,-0.380898721,23.19,79.55,0.16,1385.14
1385.14,1390.78,346314,-0.344633565,7.49,79.58,0.15,1376.92
1376.92,1385.08,418002,-0.968019741,20.16,79.57,0.13,1378.53
1378.53,1376.96,383332,-1.316963101,10.48,79.14,0.12,1366.94
1366.94,1378.53,365486,-2.499902052,19.74,79.36,0.13,1371.97
1371.97,1366.97,361710,-2.9969636,8.75,79.2,0.14,1390.69
1390.69,1372.11,399843,-1.858912521,19.4,79.05,0.15,1399.98
1399.98,1390.64,403470,-0.20501025,14.81,79.14,0.14,1403.36
1403.36,1400.19,364583,1.362748055,9.33,78.71,0.13,1397.91
1397.91,1403.26,357401,2.140760995,9.36,78.76,0.16,1405.82
1405.82,1397.86,380795,3.356916307,19.59,78.82,0.16,1402.31
1402.31,1405.5,380386,3.991489086,11.9,79.16,0.15,1391.57
1391.57,1402.32,400491,3.5864223,14.36,79.21,0.15,1369.1
1369.1,1391.51,397514,1.43571274,23.61,79.51,0.16,1369.58
1369.58,1368.79,355939,-0.227386918,9.97,79.56,0.16,1363.72
1363.72,1369.16,426167,-1.995258309,21.83,79.87,0.16,1354.58
1354.58,1363.2,428854,-4.086721554,20.6,80.13,0.15,1357.99
1357.99,1354.58,372799,-5.406737242,11.3,80.22,0.15,1353.39
1353.39,1358.11,386907,-6.746273895,16.77,80.26,0.15,1338.35
1338.35,1351.93,368812,-8.918659889,16.78,80.68,0.16,1330.66
1330.66,1338.36,411404,-11.13248185,16.53,81.23,0.16,1324.8
1324.8,1330.78,428042,-13.20755625,16.99,81.42,0.16,1304.86
1304.86,1324.82,466428,-16.27346859,21.5,81.55,0.16,1295.22
1295.22,1305.05,451247,-19.25908688,20.26,81.09,0.16,1315.99
1315.99,1295.73,378675,-19.72190364,21.17,80.97,0.16,1316.63
1316.63,1316.09,412368,-19.8087042,18.45,81.65,0.16,1318.86
1318.86,1316.02,410833,-19.47307837,24.18,82.02,0.15,1320.68
1320.68,1318.72,393767,-18.84302306,13.64,82.28,0.15,1317.82
1317.82,1320.81,287266,-18.36280282,9.97,82.4,0.15,1332.42
1332.42,1318.9,344164,-16.61262682,17.11,82.48,0.16,1313.32
1313.32,1331.25,353429,-16.57573534,21.66,83.07,0.16,1310.33
1310.33,1313.09,455762,-16.59645302,20.84,83.08,0.16,1278.04
1278.04,1309.87,466935,-18.9993919,33.08,82.89,0.16,1278.18
1278.18,1278.29,401196,-20.65435094,15.81,82.56,0.17,1285.5
1285.5,1277.82,340323,-21.13166244,13.46,82.79,0.17,1315.13
1315.13,1285.61,426836,-18.90116104,29.63,82.18,0.16,1314.99
1314.99,1316.15,425814,-16.94938746,16.37,82.26,0.16,1325.66
1325.66,1314.99,349719,-14.37589662,18.04,82.51,0.17,1308.93
1308.93,1325.72,353753,-13.53038788,27.79,82.67,0.17,1324.18
1324.18,1309.4,344292,-11.49723559,17.69,82.42,0.16,1314.88
1314.88,1324.02,350651,-10.51516771,16.77,82.19,0.17,1329.1
1329.1,1314.88,368772,-8.491551373,19.54,81.85,0.17,1342.84
1342.84,1329.19,440157,-5.713258783,14.22,81.59,0.18,1344.78
1344.78,1342.42,325943,-3.316667622,13.76,81.95,0.17,1357.98
1357.98,1344.83,381535,-0.34820825,18.68,81.39,0.17,1355.69
1355.69,1358.04,369570,1.798797905,15.12,81.42,0.16,1325.51
1325.51,1355.43,409447,1.052904746,33.86,82.3,0.17,1335.02
1335.02,1325.92,527149,1.215149083,12.31,82.21,0.17,1313.72
1313.72,1334.9,350182,-0.370729561,25.75,82.44,0.17,1319.99
1319.99,1314.09,341294,-1.108831295,13.94,82.39,0.16,1331.85
1331.85,1320.71,328691,-0.728383009,14.41,82.55,0.15,1329.04
1329.04,1331.52,396937,-0.646169873,18.56,82.72,0.15,1362.16
1362.16,1330.12,459048,2.067657169,33.13,81.58,0.09,1365.51
1365.51,1362.33,330165,4.43754836,10.65,81.87,0.18,1374.02
1374.02,1365.75,211639,6.922590764,11.28,81.79,0.17,1367.58
1367.58,1373.72,304152,8.276939192,11,82.82,0.17,1354.68
1354.68,1367.09,274514,8.214654466,19.55,83.28,0.17,1352.46
1352.46,1354.66,290486,7.895147577,8.22,83.13,0.17,1341.47
1341.47,1352.96,347060,6.67815332,25.27,83.38,0.17,1341.45
1341.45,1341.4,342629,5.646968037,11.75,83.48,0.17,1334.76
1334.76,1341.29,365444,4.241031214,16.04,83.63,0.18,1356.78
1356.78,1334.81,321293,4.847764116,22.94,83.29,0.19,1353.64
1353.64,1356.5,286272,5.017395147,8.75,83.13,0.18,1363.67
1363.67,1353.68,356668,5.89323262,20.29,83.03,0.17,1372.78
1372.78,1363.58,364263,7.23899437,16.3,82.98,0.16,1376.51
1376.51,1373.01,404336,8.508420307,9.18,82.91,0.13,1362.66
1362.66,1376.51,392502,8.301179428,14.32,83.49,0.13,1350.52
1350.52,1362.34,371718,7.075777834,25.1,83.77,0.14,1338.31
1338.31,1350.52,389129,5.061052622,22.29,84.02,0.15,1337.89
1337.89,1338.35,371917,3.39138412,12.48,83.59,0.15,1360.02
1360.02,1338.17,442930,3.809947157,25.24,82.85,0.14,1385.97
1385.97,1360.05,439901,6.164548428,29.17,82.64,0.14,1385.3
1385.3,1385.94,321206,7.885622946,10.37,82.81,0.14,1379.32
1379.32,1385.27,382157,8.667141467,7.99,82.68,0.13,1375.14
1375.14,1379.32,444092,8.847224166,11.68,83.1,0.14,1365
1365,1375.13,419374,8.078602643,20.49,83.31,0.14,1390.99
1390.99,1365.45,375117,9.457618799,29.16,82.32,0.14,1394.23
1394.23,1391.04,312205,10.68872697,8.64,82.27,0.14,1401.35
1401.35,1394.46,368249,12.09943876,12.91,82.28,0.13,1402.22
1402.22,1401.23,322179,13.13621365,8.01,82.34,0.13,1402.8
1402.8,1402.26,311961,13.84506904,7.15,82.6,0.13,1405.87
1405.87,1402.58,276798,14.48756179,10.36,82.56,0.13,1404.11
1404.11,1405.87,249999,14.68544002,8.55,82.43,0.13,1403.93
1403.93,1404.36,293090,14.65875841,9.43,82.54,0.13,1405.53
1405.53,1403.89,265575,14.59843796,5.9,82.67,0.13,1415.51
1415.51,1405.57,311410,15.18093974,13.29,82.39,0.13,1418.16
1418.16,1415.84,292299,15.67570963,4.04,82.55,0.13,1418.13
1418.13,1417.85,276632,15.88231613,6.04,82.47,0.13,1413.17
1413.17,1418.13,328295,15.46752274,15.82,81.89,0.13,1413.49
1413.49,1413.09,306269,14.99180117,9.34,81.49,0.13,1402.08
1402.08,1413.49,300824,13.53803867,12.99,81.37,0.13,1411.13
1411.13,1401.99,259879,12.96670864,15.42,81.62,0.13,1410.44
1410.44,1411.13,247250,12.3162739,7.06,81.68,0.13,1409.3
1409.3,1410.44,262909,11.57537746,8.04,81.34,0.13,1410.49
1410.49,1409.32,257122,10.95791869,7.38,81.54,0.13,1399.48
1399.48,1410.08,253028,9.470987529,13.48,81.69,0.14,1406.58
1406.58,1400.07,293825,8.764463257,14.13,81.25,0.13,1404.94
1404.94,1406.54,320031,7.980212465,12.75,81.34,0.14,1403.44
1403.44,1404.94,338911,7.15517025,7.56,81.23,0.16,1432.12
1432.12,1403.74,395287,8.7150925,28.68,81.11,0.16,1437.92
1437.92,1432.12,371762,10.30061458,6.47,80.17,0.15,1429.08
1429.08,1437.92,322367,10.72026162,9.76,80.41,0.15,1433.56
1433.56,1429.13,350963,11.28425561,8.68,79.89,0.15,1436.56
1436.56,1433.56,364120,11.83685198,6.16,79.69,0.15,1459.99
1459.99,1436.56,460655,14.00396478,28.42,79.26,0.15,1465.77
1465.77,1460.07,504199,16.00333846,14.52,78.84,0.16,1461.19
1461.19,1465.42,348243,17.02206897,8.22,78.95,0.16,1459.32
1459.32,1461.19,337739,17.47706217,5.34,79.19,0.16,1461.05
1461.05,1459.5,345136,17.77237522,7.27,79.11,0.15,1460.26
1460.26,1461.05,338252,17.73819171,11.25,79.43,0.16,1460.15
1460.15,1460.34,483387,17.5004902,7.56,79.37,0.15,1456.89
1456.89,1459.76,300892,16.85476405,8.66,79.53,0.16,1441.59
1441.59,1456.94,373990,14.93626335,21.65,79.65,0.15,1433.32
1433.32,1441.6,356538,12.60323558,11.07,79.82,0.15,1447.15
1447.15,1433.36,315033,11.73498607,16.88,79.55,0.14,1440.67
1440.67,1447.13,350923,10.40407849,11.55,79.88,0.09,1444.49
1444.49,1440.9,350508,9.547508982,16.47,79.81,0.15,1445.75
1445.75,1444.99,332179,8.868116814,12.51,79.75,0.16,1450.99
1450.99,1446.05,353164,8.65277404,12.31,79.91,0.16,1461.4
1461.4,1451.08,361586,9.215878431,12.15,79.35,0.15,1460.93
1460.93,1461.4,317294,9.514539951,14.07,79.33,0.15,1455.88
1455.88,1460.93,232872,9.237257211,7.83,79.6,0.15,1441.48
1441.48,1455.9,321632,7.766027062,14.72,79.97,0.16,1432.56
1432.56,1441.48,322506,5.813285184,11.88,80.11,0.16,1432.84
1432.84,1432.82,367254,4.239447129,11.34,79.78,0.16,1428.59
1428.59,1432.84,313475,2.619039,12.9,79.7,0.16,1440.13
1440.13,1428.75,348381,2.240211673,14.07,79.74,0.16,1454.92
1454.92,1440.31,356877,3.097709218,15.38,79.19,0.16,1460.91
1460.91,1454.22,365532,4.212071008,8.85,79.06,0.15,1457.34
1457.34,1460.94,388003,4.75235935,11.39,79.36,0.15,1433.19
1433.19,1457.34,387517,3.195008514,27.49,79.63,0.16,1433.82
1433.82,1433.21,321622,1.988707905,13.4,79.55,0.15,1413.11
1413.11,1433.74,358767,-0.63114252,26.26,79.91,0.15,1408.75
1408.75,1413.2,338597,-3.024345645,12.94,79.94,0.17,1412.97
1412.97,1409.74,351264,-4.528258684,15.98,80.1,0.16,1411.94
1411.94,1412.97,328491,-5.737099285,13.81,80.01,0.16,1412.16
1412.16,1410.99,357711,-6.601266716,12.81,79.95,0.18,1427.59
1427.59,1412.2,392989,-5.972209669,16.19,80.04,0.17,1414.2
1414.2,1427.59,373248,-6.479447485,21.36,80.56,0.16,1417.26
1417.26,1414.02,292104,-6.558913609,11.77,80.71,0.17,1428.39
1428.39,1417.26,330697,-5.658564691,16.12,80.6,0.16,1394.53
1394.53,1428.27,435649,-7.58976067,40.25,80.76,0.16,1377.51
1377.51,1394.53,377952,-10.37403375,23.72,80.8,0.16,1379.85
1379.85,1377.55,364735,-12.25055501,18.36,81.03,0.16,1380.03
1380.03,1379.86,256754,-13.56679754,7.68,81.06,0.16,1374.53
1374.53,1380.03,345555,-14.88218074,17.42,81.1,0.16,1355.49
1355.49,1374.64,410951,-17.26201452,27.63,81.13,0.16,1353.33
1353.33,1355.41,392887,-19.10214624,12.57,81.03,0.16,1359.88
1359.88,1353.36,404591,-19.80364948,18.68,81.2,0.16,1386.89
1386.89,1359.88,337480,-17.97293379,27.01,80.85,0.16,1387.81
1387.81,1386.82,320716,-16.26040231,12.73,80.89,0.16,1391.03
1391.03,1387.79,266709,-14.47650554,4.86,80.92,0.16,1409.15
1409.15,1391.03,150496,-11.46842111,18.13,80.2,0.16,1406.29
1406.29,1409.15,294896,-9.209113697,11.47,80.18,0.16,1398.94
1398.94,1406.29,332312,-7.920378673,10.98,80.36,0.16,1409.93
1409.93,1398.77,335925,-5.943730108,24.88,80.3,0.16,1415.95
1415.95,1409.96,335685,-3.847111089,10.66,80.18,0.16,1416.18
1416.18,1415.95,396600,-2.14227156,7.23,80.23,0.16,1409.46
1409.46,1416.34,307428,-1.318226099,15.27,79.9,0.16,1407.05
1407.05,1409.46,324771,-0.849834629,9.49,79.66,0.17,1409.28
1409.28,1407.05,425392,-0.295284792,17.33,79.84,0.16,1413.94
1413.94,1409.43,322970,0.514294537,8.02,80.23,0.16,1418.07
1418.07,1413.95,312516,1.472178119,9.44,80.41,0.16,1418.55
1418.55,1418.07,299943,2.244170349,6,80.32,0.16,1427.84
1427.84,1418.55,365023,3.564515596,15.72,80.05,0.17,1428.48
1428.48,1427.84,370905,4.609406993,11.83,79.86,0.17,1419.45
1419.45,1428.48,334996,4.655183365,15.36,79.92,0.16,1413.58
1413.58,1419.45,321017,4.169735412,7.57,79.57,0.17,1430.36
1430.36,1413.54,345561,5.080455844,17.13,79.57,0.16,1446.79
1446.79,1430.47,430224,7.046741585,17.64,79.33,0.17,1435.81
1435.81,1446.79,386980,7.631076664,11.95,79.35,0.17,1443.69
1443.69,1435.81,368658,8.630529199,10.88,79.24,0.17,1430.15
1430.15,1443.67,522916,8.235108488,21.11,79.58,0.17,1426.66
1426.66,1430.15,124896,7.553053988,5.49,79.66,0.18,1419.83
1419.83,1426.66,228503,6.38776281,12.99,79.6,0.17,1418.1
1418.1,1419.83,283018,5.263984676,21,79.65,0.17,1402.43
1402.43,1418.1,242668,3.073514802,16.52,79.68,0.17,1426.19
1426.19,1402.43,320433,3.217693508,28.63,79.76,0.09,1462.42
1462.42,1426.19,420260,6.18412761,36.24,79.82,0.17,1459.37
1459.37,1462.42,382973,8.19447766,9.94,80.43,0.17,1466.47
1466.47,1459.37,342429,10.24253565,8.95,80.5,0.16,1461.89
1461.89,1466.47,330497,11.3650593,9.85,80.22,0.16,1457.15
1457.15,1461.89,360160,11.7368934,10.25,80.34,0.15,1461.02
1461.02,1457.15,367439,12.20318059,7.58,80.54,0.14,1472.12
1472.12,1461.02,408184,13.31490781,11.28,79.75,0.14,1472.05
1472.05,1472.12,334065,14.02859828,5.17,79.55,0.14,1470.68
1470.68,1472.05,300301,14.31859967,6.36,79.49,0.14,1472.34
1472.34,1470.67,313535,14.51505546,9.55,79.73,0.15,1472.63
1472.63,1472.33,338408,14.52669397,6.36,79.79,0.14,1480.94
1480.94,1472.63,370671,15.03317208,12.53,79.67,0.14,1485.98
1485.98,1480.95,379574,15.6607185,10.17,80.05,0.14,1492.56
1492.56,1485.98,357095,16.49881648,11.4,79.85,0.14,1494.81
1494.81,1492.56,355201,17.14691243,6.23,79.91,0.13,1494.82
1494.82,1494.81,369943,17.46007122,12.81,79.97,0.15,1502.96
1502.96,1494.82,347629,18.15579311,8.44,79.75,0.14,1500.18
1500.18,1502.96,338854,18.27220436,6.9,79.79,0.14,1507.84
1507.84,1500.18,394964,18.76623363,11.26,79.53,0.12,1501.96
1501.96,1507.84,372681,18.47037356,9.83,79.26,0.12,1498.11
1498.11,1501.96,399988,17.72096327,7.43,79.24,0.15,1513.17
1513.17,1498.11,383632,18.13323767,16.3,79.21,0.14,1495.71
1495.71,1513.17,339000,16.85677759,18.15,79.57,0.13,1511.29
1511.29,1495.71,361836,16.907451,19.25,79.52,0.13,1512.12
1512.12,1511.29,361157,16.82068571,7.82,79.76,0.13,1509.39
1509.39,1512.12,361458,16.3432407,14.41,80.22,0.13,1517.93
1517.93,1509.39,298615,16.4641799,8.92,80.23,0.14,1517.01
1517.01,1517.93,268410,16.29791655,4.7,80.36,0.14,1519.43
1519.43,1517.01,341437,16.17497042,6.68,80.04,0.13,1520.33
