Closing Price,Open Price,Volume,MACD,ATR,US dollar Index,Interbank Offered Rate,label
9555.04,9560.63,1440714624,-32.52300182,202.33,74.32,0.135,9492.21
9492.21,9550.59,1156522240,-38.32148105,112.35,73.78,0.135,9380.35
9380.35,9467.37,1403431936,-51.35104191,132.43,73.96,0.135,9442.95
9442.95,9371.21,1284152960,-55.98045806,96.35,73.55,0.135,9449.46
9449.46,9428.62,1172133504,-58.45022333,63.69,73.92,0.135,9467.15
9467.15,9411.71,1430816256,-58.30795711,89.29,74.18,0.135,9514.44
9514.44,9536.84,1888324224,-53.75959517,146.6,74.83,0.135,9448.21
9448.21,9405.16,964478720,-54.86672362,123.18,74.48,0.135,9547.79
9547.79,9446.84,1412027136,-47.16516644,127.24,74.43,0.135,9574.32
9574.32,9589.54,1428278272,-38.47733485,78.97,75.62,0.135,9411.28
9411.28,9478.63,1255465856,-44.23818092,163.04,75.4,0.135,9351.4
9351.4,9443.32,1396853120,-53.02427763,128.82,74.99,0.135,9354.32
9354.32,9383.24,1217051392,-59.07077189,74.62,75.01,0.135,9459.66
9459.66,9420.43,1159849088,-54.73169165,105.34,74.63,0.135,9629.43
9629.43,9525.25,1377847552,-37.16549839,198.96,74.94,0.135,9596.74
9596.74,9557.72,1275862144,-25.58702221,99.11,75.25,0.135,9678.71
9678.71,9626.43,1308756224,-9.685059137,98.35,75.58,0.135,9578.31
9578.31,9633.92,1193116928,-5.125001924,108.13,75.3,0.135,9648.98
9648.98,9668.01,1174605312,4.143589932,125.1,75.02,0.135,9797.26
9797.26,9767.91,1233874816,23.18669079,148.28,74.68,0.135,9816.09
9816.09,9838.09,1362135552,39.34437162,63.8,74.42,0.135,9868.07
9868.07,9878.69,1115854720,55.70170707,84.48,74.3,0.135,9965.09
9965.09,9980.16,1313790336,75.62199317,137.68,74.24,0.135,9972.46
9972.46,9959.39,1325837696,90.95518606,46.79,74.65,0.135,10082.48
10082.48,9987.25,1377050240,110.7083692,114.61,75.02,0.135,10071.14
10071.14,10047.15,1331794304,124.0182607,72.86,74.92,0.135,10137.73
10137.73,10205.71,1272655104,138.3449476,136.77,75.08,0.135,10069.53
10069.53,10069.01,1048565312,142.5525234,79.96,75.94,0.135,9925.92
9925.92,9943.32,1350030464,132.7684586,161.72,75.97,0.135,9963.14
9963.14,9891.11,1189792384,126.5589667,92.34,74.94,0.135,9936.12
9936.12,9929.18,1268062080,118.0962712,114.49,75.2,0.135,9974.47
9974.47,9919.59,1013281216,113.179387,66.22,75.13,0.135,9889.72
9889.72,9921.5,1087657984,101.2766499,84.75,75.15,0.135,10005.9
10005.9,10008,1044115776,100.064914,153.03,74.82,0.135,10010.39
10010.39,10019.94,1254895232,98.33338407,52.18,73.99,0.135,10132.11
10132.11,10096.89,1341679744,105.5660215,138.79,74.24,0.135,10050.01
10050.01,10080.82,1041430208,103.4802984,93.01,74.11,0.135,10097.72
10097.72,10078.48,1112083328,104.4728481,86.26,73.5,0.135,10047.19
10047.19,10048.34,1238815360,100.0290298,88.35,74.06,0.135,9901.35
9901.35,9936.97,1314333568,83.77351372,193.34,74.13,0.135,9833.03
9833.03,9866.82,1464718336,64.63299812,89.88,73.86,0.135,9965.01
9965.01,9907.04,1449881856,59.42862836,207.1,74.32,0.135,9844.59
9844.59,9872.17,1205466752,45.06772751,142.71,74.56,0.135,9637.14
9637.14,9705.02,1312260864,16.75399919,234.21,73.94,0.135,9659.18
9659.18,9685.5,1548148480,-3.861873424,153.05,75.29,0.135,9299.88
9299.88,9469.16,1890446080,-48.63200868,395.09,74.6,0.135,9097.56
9097.56,9169.67,1470273280,-99.29360173,242.59,74.9,0.135,8944.48
8944.48,8911.8,2524809728,-150.065692,440.77,73.88,0.135,9038.74
9038.74,9110.81,1736774016,-180.6149286,199.85,74.82,0.135,8981.94
8981.94,8876.54,1628887936,-207.0222801,206.32,74.56,0.135,8963.72
8963.72,9064.17,1506960512,-226.8060194,143.38,74.57,0.135,9086.41
9086.41,9082.53,1078319360,-229.9341797,153.39,73.83,0.13429,9107.43
9107.43,9135.06,1175030528,-228.0878759,77.78,74.02,0.13357,9057.26
9057.26,9047.89,1150677376,-228.0442148,103.73,73.79,0.13357,8943.76
8943.76,9043.18,1194961536,-234.4653439,126.01,74.24,0.13357,8719.24
8719.24,8771.7,1521293312,-254.7346007,236.29,73.99,0.13286,8628.13
8628.13,8686.91,1462254080,-274.9801483,136.89,74.15,0.13286,8733.01
8733.01,8703.31,1586994560,-279.341872,119.28,73.85,0.13214,8639.61
8639.61,8812.16,1671078912,-287.026506,204.38,74.05,0.13214,8772.36
8772.36,8748.01,1607725568,-279.1865296,210.33,74.26,0.13214,8797.78
8797.78,8746.77,1408612096,-267.8346789,62.64,73.71,0.13214,8851.35
8851.35,8802.25,1436568832,-251.6151414,174.98,73.67,0.13214,8953.9
8953.9,8958.5,1356119296,-227.8594908,141.51,73.99,0.13214,8955.2
8955.2,8938.31,1362088832,-206.5471207,62.28,74.13,0.13214,9060.8
9060.8,9017.01,1261688064,-179.0716499,142.95,74.55,0.13214,8950.74
8950.74,8980.56,1269487488,-164.2842964,146.15,74.7,0.13214,8784.46
8784.46,8828.46,1120667392,-164.0910788,193.56,75.18,0.13214,8590.57
8590.57,8687.11,1528265600,-177.5367222,196.12,75.89,0.13214,8763.41
8763.41,8723.05,1300505344,-172.2600414,182.69,75.43,0.13214,8793.12
8793.12,8863.24,1049033408,-163.7927839,118.91,76.26,0.13214,8737.66
8737.66,8739.49,1693274880,-159.7164678,77.5,77.2,0.13214,8535.67
8535.67,8578.71,1267413120,-170.8158046,216.69,77.17,0.13214,8616.55
8616.55,8588.74,1260664448,-171.1132815,100.21,77.05,0.13214,8518.57
8518.57,8623.55,1294305280,-177.2124069,171.9,76.87,0.13214,8668.86
8668.86,8645.38,1265753088,-167.9824635,177.38,76.28,0.13214,8864.16
8864.16,8785.28,1432678016,-143.2572091,195.3,76.6,0.13214,8721.24
8721.24,8763.61,1039288448,-133.6540359,159.93,77,0.13214,8741.16
8741.16,8717,1066846080,-123.0179995,64.46,77.71,0.13214,8560.26
8560.26,8643.02,1250264576,-127.7137773,195.7,78.48,0.13214,8374.13
8374.13,8547.62,1590279296,-144.785355,200.56,78.02,0.13214,8609.95
8609.95,8496.33,1404631296,-137.6986953,235.82,77.76,0.13214,8615.65
8615.65,8607.92,1402531200,-130.1225523,69.69,78.11,0.13214,8701.23
8701.23,8527.64,1656726400,-115.877055,204.72,77.94,0.13214,8700.29
8700.29,8713.91,1487022336,-103.4705024,102.38,78.79,0.13214,8545.48
8545.48,8567.98,1436839680,-104.9206335,244.62,79.61,0.13214,8456.12
8456.12,8426.39,1586701184,-111.9895325,186.24,79.04,0.13214,8382.98
8382.98,8491.43,1580647168,-122.0861395,158.02,79.11,0.13214,8522.02
8522.02,8463.83,1235141376,-117.5137816,162.81,78.63,0.13214,8605.62
8605.62,8593.22,1223800448,-105.9233157,141.55,78.75,0.13214,8773.68
8773.68,8733.54,1125699072,-82.22886727,200.82,77.62,0.13214,8738.9
8738.9,8719.67,1098486912,-65.50223255,84.3,77.04,0.13214,8823.25
8823.25,8832.81,1082573696,-44.92208019,115.26,77.05,0.13214,8747.96
8747.96,8782.91,1083027456,-34.29213655,89.54,76.61,0.13214,8879.6
8879.6,8881.44,966555200,-15.07184296,163.74,77.22,0.13214,8741.91
8741.91,8758.74,815884416,-10.82526716,152.21,77.16,0.13214,8772.54
8772.54,8808.25,911822976,-4.931394181,89.64,77.08,0.13214,8682.15
8682.15,8733.6,1092118784,-7.468087498,100.33,76.97,0.13214,8678.89
8678.89,8679.04,969868672,-9.630475853,48.23,76.39,0.13214,8843.98
8843.98,8764.92,973380800,1.954666899,165.39,76.09,0.13214,8762.31
8762.31,8866.43,1067139776,4.494084532,114.99,76.24,0.13214,8748.47
8748.47,8673.85,1088335872,5.32839653,156.24,76.25,0.13214,8926.54
8926.54,8779.4,1398747648,20.12635155,194.77,74.97,0.13214,9050.47
9050.47,9059.04,1650843648,41.37698467,159.89,75.09,0.13214,8988.39
8988.39,9011.18,1338377344,52.6025578,164,76.48,0.13214,8835.52
8835.52,8880.75,1037654784,48.60330533,156.7,77.32,0.13214,8640.42
8640.42,8719.92,1291720320,29.35257127,195.1,77.08,0.13214,8801.4
8801.4,8761.27,1249728640,26.77729449,174.29,76.91,0.13214,8767.09
8767.09,8771.82,1000281536,21.71749309,60.15,76.94,0.13214,8655.51
8655.51,8744.36,1364120320,8.60479976,128.04,76.63,0.13214,8755.44
8755.44,8724.6,1374430592,6.204885617,107.47,77.91,0.13214,8500.8
8500.8,8597.28,1499240320,-16.05926234,254.77,77.63,0.13214,8514.47
8514.47,8545.92,1248612992,-32.22918723,80.72,76.91,0.13214,8603.7
8603.7,8631.28,1043335168,-37.41258494,140.84,77.46,0.13214,8541.93
8541.93,8546.99,801953920,-45.97481865,76.07,77.9,0.13214,8463.16
8463.16,8546.75,954922048,-58.44283858,108.34,78.28,0.13214,8479.63
8479.63,8421.88,1129477760,-66.23136885,91.6,78.32,0.13214,8374.91
8374.91,8374.16,1086044032,-79.93245247,120.03,78.04,0.13214,8348.27
8348.27,8349.05,898871808,-91.88113676,31.67,78.33,0.13214,8314.74
8314.74,8263.86,1122058368,-102.8703209,89.34,78.27,0.13214,8165.18
8165.18,8189.42,1098328448,-122.2384814,157.35,79.04,0.13214,8160.01
8160.01,8138.19,1113718784,-136.4323567,63.88,79.61,0.13214,8287.49
8287.49,8269.91,1023111232,-135.8287849,162,79.19,0.13214,8477.82
8477.82,8371.01,1158941312,-118.6249746,190.33,79.08,0.13214,8434.61
8434.61,8407.63,1265474432,-107.2413059,116.13,78.34,0.13214,8597.38
8597.38,8581.2,1478706944,-84.11585257,219.27,78.29,0.13214,8643.75
8643.75,8603.23,1010051712,-61.34000334,51.82,78.62,0.13214,8695.98
8695.98,8697.78,912747200,-38.63014992,60.73,78.58,0.13214,8575.16
8575.16,8644.97,1078315392,-30.03536277,124.89,78.54,0.13214,8722.17
8722.17,8629.19,1325929728,-11.23197839,154.65,78.41,0.13214,8664.58
8664.58,8664.35,1278522880,-0.966056405,96.98,78.83,0.13214,8536.46
8536.46,8521.33,1997191040,-3.132344802,161.55,78.59,0.13214,8653.82
8653.82,8652.98,1010034880,4.568168218,146.01,79.53,0.13214,8552.81
8552.81,8535.52,1132715904,2.491497015,135.02,80.27,0.13214,8519.13
8519.13,8513.77,983207808,-1.850641359,66.44,80.53,0.13214,8377.37
8377.37,8449.05,1031426112,-16.54000172,144.88,80.29,0.13214,8401.72
8401.72,8416.21,1050077952,-25.91781965,55.81,80.15,0.13214,8296.12
8296.12,8363.39,949567936,-41.39368475,129.46,80.37,0.13214,8336.48
8336.48,8318.03,800240000,-49.82732625,58.78,79.86,0.13214,8459.98
8459.98,8442.74,907706432,-46.0151955,134.63,79.99,0.13214,8395.16
8395.16,8429.54,838673216,-47.67491989,76.02,79.95,0.13214,8479.34
8479.34,8504.46,613518208,-41.71675615,121.37,79.91,0.13214,8440.56
8440.56,8443,513455840,-39.66683577,50.81,79.8,0.13214,8423.62
8423.62,8426.09,708641344,-38.96006812,41.76,80.5,0.13214,8398.89
8398.89,8367.71,663203200,-39.93510693,92.75,80.36,0.13214,8455.35
8455.35,8434.9,576263808,-35.73999367,56.46,80.22,0.13214,8560.11
8560.11,8549.54,1059606912,-23.68900756,126.1,80.08,0.13214,8488.71
8488.71,8515.66,776888064,-19.67311808,78.28,80.91,0.13214,8390.35
8390.35,8488.98,1013059712,-24.14895261,139.65,81.27,0.13214,8422.26
8422.26,8422.99,1123376768,-24.83493177,60.24,80.87,0.13214,8447.88
8447.88,8440.96,1062456000,-23.04559998,41.46,81.29,0.13214,8385.59
8385.59,8423.1,847716032,-26.35007679,87.55,80.84,0.13214,8500.02
8500.02,8471.1,1097903360,-19.51044948,124.17,81.45,0.13214,8378.36
8378.36,8409.79,764870976,-23.63449703,147.79,81.44,0.13214,8466.4
8466.4,8420.12,854976192,-19.57311552,97.3,81.12,0.13214,8550.58
8550.58,8458.29,1361587200,-9.452852334,149.69,80.48,0.13214,8639.68
8639.68,8596.68,1250554112,5.691545914,118.36,80.05,0.13214,8766.36
8766.36,8751.18,1775483264,27.59748134,151.71,80.14,0.13214,8765.9
8765.9,8753.91,1198568576,44.40905489,50.73,79.8,0.13214,8785.33
8785.33,8815.36,1110007552,58.62440107,59.19,79.79,0.13214,8883.69
8883.69,8842.01,1324986624,76.94007797,126.29,79.48,0.13214,8849.47
8849.47,8890.49,1222184576,87.68335671,59.67,79.4,0.13214,8841.22
8841.22,8851.02,1331191168,94.44309525,75.13,78.83,0.13214,8793.05
8793.05,8803.79,980915264,94.82029102,66.99,79.08,0.13214,8802.51
8802.51,8781.44,1380930048,94.78988553,60.03,79.28,0.13214,8809.79
8809.79,8789.06,1271822976,94.26657769,50.18,78.91,0.13214,8876.82
8876.82,8865.28,1578012672,98.12943819,83.43,78.99,0.13214,8831.93
8831.93,8849.17,1574628608,96.45664298,51.59,78.94,0.13214,8929.2
8929.2,8939.99,1432360704,101.8062576,117.39,79.03,0.13214,8917.52
8917.52,8904.16,1292369408,103.905628,42.01,78.52,0.13214,9015.59
9015.59,8971.88,1573720320,112.189572,98.07,78.61,0.13214,9002.24
9002.24,8996.13,1782649728,116.3363706,75.62,78.59,0.13214,8947.17
8947.17,9010.53,1539957504,113.8664679,69.8,79.02,0.13214,8999.18
8999.18,8954.03,1267752448,114.7826812,76.33,79.01,0.13214,9052.07
9052.07,8978.72,1417162112,118.4115927,99.34,79.38,0.13214,9260.34
9260.34,9108.84,2081154048,136.5194681,262.3,79.64,0.13214,9238.1
9238.1,9232.38,1799580544,147.3766416,94.7,79.37,0.13214,9384.17
9384.17,9371.12,1887036160,165.8557759,196.93,79.42,0.13214,9485.09
9485.09,9534.03,1693359104,186.4942341,165.14,78.99,0.13214,9463.02
9463.02,9458.68,1698700160,198.778106,76.63,79.1,0.13214,9554
9554,9459.74,1650336000,213.3946085,121.47,79.2,0.13214,9595.57
9595.57,9549.77,1799700096,225.7305622,96.19,78.65,0.13214,9647.38
9647.38,9594.85,1800108928,236.9560466,71.17,78.39,0.13214,9633.93
9633.93,9726.2,1771267584,241.9776535,107.86,78.58,0.13214,9722.52
9722.52,9567.12,1854985088,250.2213893,193.75,78.23,0.13214,9723.24
9723.24,9771.62,1791549952,253.8860668,160.19,78.8,0.13214,9707.37
9707.37,9771.34,1751405184,252.5979815,199.73,78.8,0.13214,9777.03
9777.03,9797.05,1585224832,254.2671114,96.38,79.43,0.13214,9698.59
9698.59,9756.98,1325655552,246.4198815,118.39,79.35,0.13214,9637.63
9637.63,9704.61,1718770944,232.600657,130.05,79.83,0.13214,9576.06
9576.06,9509.1,1557508608,214.2113427,128.53,79.68,0.13214,9768.96
9768.96,9674.94,1440604416,212.7506395,192.9,79.13,0.13214,9929.74
9929.74,9911.07,2653904128,222.0074602,238.66,79.97,0.13214,9889.86
9889.86,10015.92,1535300864,223.548645,131.65,79.9,0.13214,9899.08
9899.08,9921.25,2059901696,222.9440616,123.58,80.13,0.13214,10050.52
10050.52,10064.12,1681117440,232.0103958,216.71,80.54,0.13214,10123.28
10123.28,10115.4,1776459776,242.2738726,108.22,80.25,0.13214,10129.83
10129.83,10110.57,1630119680,248.0766094,58.38,79.78,0.13214,10141.99
10141.99,10150.85,1351034752,250.7658577,42.81,79.47,0.13214,10086.49
10086.49,10100.87,1498974720,245.5877377,68.09,79.61,0.13214,10127.08
10127.08,10055.16,1469197568,241.9700341,84.35,79.68,0.13214,10011.47
10011.47,10014.87,1215557632,227.1557076,127.71,79.32,0.13214,10018.24
10018.24,10040.1,1265805056,213.5004294,44.73,78.92,0.13214,10255.15
10255.15,10152.9,1610956288,219.2675997,236.91,79.15,0.13214,10182.57
10182.57,10153.51,1411159424,215.4974044,130.87,79.17,0.13214,10114.79
10114.79,10134.78,1493167104,204.6807853,97.8,79.11,0.13214,10083.56
10083.56,10089.1,1373651968,191.3823995,81.6,78.95,0.13214,10109.87
10109.87,10161.72,1519339264,180.8812437,106.79,78.88,0.13231,10050.39
10050.39,10082.21,1124361728,165.8476744,68.88,79.36,0.13231,9819.99
9819.99,10045.88,1478298880,133.7997477,239.2,79.75,0.13231,9767.61
9767.61,9737.5,1651297152,102.9877283,127.29,80.06,0.13231,9688.45
9688.45,9710.25,1183756800,71.35885005,108.45,79.84,0.13231,9546.26
9546.26,9565.31,1116439808,34.42239161,153.12,79.77,0.13231,9538.02
9538.02,9583.36,1347874560,4.433970995,138.4,79.86,0.13231,9458.74
9458.74,9398.6,1558306432,-25.43609041,149.88,79.75,0.13231,9524.79
9524.79,9486.19,1347337088,-43.27974433,91.55,79.34,0.13231,9637.99
9637.99,9613.19,1713657600,-47.73639917,165.5,79.88,0.13231,9470.64
9470.64,9522.7,1130044416,-64.03393332,173.5,79.54,0.13231,9464.71
9464.71,9476.15,1092083328,-76.54597365,64.48,79.55,0.13231,9667.26
9667.26,9594.3,1168331904,-69.31870071,218.17,79.58,0.13231,9588.38
9588.38,9578.68,1187521280,-69.15877233,101.43,79.57,0.13231,9561.36
9561.36,9574.99,1097995904,-70.40077975,55.7,79.14,0.13231,9542.17
9542.17,9599.2,1015165504,-72.10240061,122.29,79.36,0.13231,9468.04
9468.04,9466.08,1064438400,-78.52740384,118.87,79.2,0.13231,9561.01
9561.01,9578.42,974978176,-75.24992884,114.69,79.05,0.13231,9561.83
9561.83,9613.16,1048807232,-71.75914439,99.94,79.14,0.13231,9520.89
9520.89,9564.4,1655445120,-71.47230023,228.1,78.71,0.13231,9350.95
9350.95,9471.66,1179086592,-83.98953286,188.1,78.82,0.13231,9380.25
9380.25,9397.87,945447680,-90.5020139,73.43,79.16,0.13231,9119.14
9119.14,9198.17,1330262016,-115.4023108,271.24,79.56,0.13231,9181.65
9181.65,9190.5,1124314624,-128.6094117,88.42,79.87,0.13231,9045.06
9045.06,9112.72,1316173824,-148.3872895,160.45,80.13,0.13231,9009.65
9009.65,9013.26,1415238912,-165.0164839,89.73,80.22,0.13231,8953.31
8953.31,9019.4,1434201856,-180.6588843,105.98,80.26,0.13231,8973.84
8973.84,8986.22,1127095936,-189.2178146,83.27,80.68,0.13231,8900.74
8900.74,8910.85,1449076992,-199.59854,135.06,81.23,0.13231,8801.17
8801.17,8865.78,1453432192,-213.3998656,144.67,81.42,0.13231,8876.59
8876.59,8789.47,1601242112,-215.7645525,119.37,81.55,0.13231,8611.31
8611.31,8727.58,1550573056,-236.3203094,288.43,81.09,0.13231,8633.89
8633.89,8617.92,1107864576,-247.9308847,67.58,80.97,0.13231,8729.29
8729.29,8721.59,1110215936,-246.5918097,106.59,81.65,0.13231,8556.6
8556.6,8715.14,1427214592,-256.5083542,190.6,82.02,0.13231,8563.38
8563.38,8537.99,1341768704,-260.8136998,101.24,82.28,0.13231,8580.39
8580.39,8616.85,1136313728,-259.8576749,65.92,82.4,0.13231,8593.15
8593.15,8604.99,970126528,-255.1294198,55.64,82.21,0.13231,8657.08
8657.08,8565.56,1296692992,-243.4176595,139.9,82.48,0.13231,8633.19
8633.19,8637.95,1189649280,-233.3735436,88.11,83.07,0.13231,8542.73
8542.73,8499.68,1628284416,-230.0608767,178.06,83.08,0.13231,8440.25
8440.25,8465.47,1252221056,-233.0187489,120.23,82.89,0.13231,8295.63
8295.63,8278.65,1268458752,-244.2173239,201.29,82.56,0.13231,8382
8382,8331.02,1369380608,-243.3181183,92.51,82.79,0.13231,8533.53
8533.53,8428.36,1601273856,-227.7528932,167,82.18,0.13231,8639.72
8639.72,8639.25,1273335040,-204.4914445,114.26,82.26,0.13231,8459.26
8459.26,8609.78,1828986624,-198.3319455,212.52,82.51,0.13231,8624.9
8624.9,8612.14,1088659968,-178.0324868,206.54,82.67,0.13231,8536.72
8536.72,8478.78,1131683840,-167.1337942,172.4,82.42,0.13231,8587.84
8587.84,8557.57,1015979456,-152.6123252,79.17,82.19,0.13231,8568.89
8568.89,8531.4,1016263296,-141.0076149,71.18,81.85,0.13231,8569.32
8569.32,8608.43,1066881344,-130.2743791,72.44,81.59,0.13231,8721.02
8721.02,8723.55,1098077952,-108.279116,197.24,81.95,0.1325,8655.87
8655.87,8692.82,992240832,-95.00956088,90.36,81.39,0.1325,8752.31
8752.31,8739.1,1141306496,-75.83723641,114.54,81.42,0.1325,8824.07
8824.07,8794.03,1325249664,-54.22749802,106.73,82.3,0.1325,8798.35
8798.35,8733.5,1132594048,-38.73055201,98.55,82.21,0.1325,8734.62
8734.62,8837.83,927966720,-31.23157093,111.43,82.44,0.1325,8663.99
8663.99,8671.61,1275239552,-30.6346875,115.26,82.39,0.1325,8730.49
8730.49,8677.76,1059513856,-24.51308724,88.97,82.55,0.1325,8874.11
8874.11,8816.07,1185158272,-7.980744162,150.95,82.72,0.1325,9006.78
9006.78,8811.46,1438545664,15.64625676,240.71,81.58,0.1325,9003.48
9003.48,9103.79,997107456,33.71588703,100.31,81.87,0.1325,9066.59
9066.59,9013.65,1209703552,52.52319409,78.91,81.79,0.1325,9104.17
9104.17,9119.69,1056292800,69.65754356,69.43,82.17,0.1325,9079.8
9079.8,9078.46,970927744,80.3440277,61.53,82.82,0.1325,9020.75
9020.75,9052.7,1082164992,83.09048646,104.69,83.28,0.1325,8896.88
8896.88,8922.99,920746176,74.41400274,128.58,83.13,0.1325,8857.73
8857.73,8922.03,1083438464,63.64508811,111.06,83.38,0.1325,8851
8851,8819.04,980060608,53.94573804,60,83.48,0.1325,8720.01
8720.01,8859.39,1418338176,35.28242117,153.05,83.63,0.1325,8724.12
8724.12,8701.35,1228173696,20.58594873,63.62,83.29,0.1325,8755
8755,8740.98,1119811712,11.3003826,97.14,83.03,0.13167,8726.74
8726.74,8796.15,1189933696,1.642228128,86.95,82.98,0.13,8795.55
8795.55,8795,1132472064,-0.454300052,109.06,82.91,0.13,8669.87
8669.87,8785.87,1169486976,-12.11745689,132.83,83.49,0.13,8508.32
8508.32,8582.28,1033243200,-34.00434664,169.6,83.77,0.13,8488.09
8488.09,8497.99,1262397312,-52.37846998,71.34,84.02,0.13,8365.9
8365.9,8410.98,1374180096,-75.92459545,160.07,83.59,0.13,8443.1
8443.1,8408.22,1533905024,-87.34877244,90.04,82.85,0.13,8566.64
8566.64,8547.34,1290730240,-85.44886812,125.99,82.64,0.13,8635.44
8635.44,8658.83,1119546368,-77.49824372,96.66,82.81,0.13,8695.06
8695.06,8600.92,1402621056,-65.62993978,147.58,82.68,0.13,8641.85
8641.85,8622.04,1232298880,-59.82816388,116.9,83.1,0.13,8653.18
8653.18,8642.89,1270256384,-53.69699286,70.4,83.31,0.13,8555.11
8555.11,8539.71,1417317248,-56.10468516,139.98,82.32,0.13,8726.29
8726.29,8683.2,1130304896,-43.69629952,196.69,82.27,0.13,8803.31
8803.31,8714.12,1093401088,-27.33262075,100.52,82.28,0.13,8881.16
8881.16,8889.38,1623094656,-7.990335438,159.64,82.34,0.13,8978.6
8978.6,8870.81,1512388992,15.02792611,142.64,82.6,0.13,8891.44
8891.44,8931.92,1200250880,25.93798372,121.37,82.56,0.13,8885.15
8885.15,8871.68,720710336,33.68839371,38.58,82.43,0.13,8929.88
8929.88,8913.7,1175217536,42.94494406,85.84,82.54,0.13,8925.04
8925.04,8960.28,1044473472,49.32172916,94.22,82.67,0.13,9092.76
9092.76,8967.11,1152590080,67.1350881,169.05,82.39,0.13,9162.5
9162.5,9120.22,1325333632,85.88965606,88.81,82.55,0.13,9171.16
9171.16,9202.36,913219584,100.2954326,72.08,82.47,0.13,9156.92
9156.92,9165.15,842212096,109.3030873,50.6,81.89,0.13,9131.74
9131.74,9150.69,858541184,113.1060865,87.89,81.49,0.13,9178.12
9178.12,9080.67,1028499584,118.4965151,131.93,81.37,0.13,9070.76
9070.76,9069.95,857235968,112.8050672,132.33,81.62,0.13,9085.39
9085.39,9140.41,794594048,108.2274933,79.72,81.68,0.13,9033.29
9033.29,9138.51,1239973760,99.25158791,151.63,81.34,0.13,9069.81
9069.81,9045.73,1075104896,94.00138752,40.7,81.54,0.13,8983.78
8983.78,9062.07,982732864,81.95394976,109.57,81.69,0.13,8839.91
8839.91,8891.75,1228424448,60.10431675,143.87,81.25,0.13,8783.89
8783.89,8836.61,1233502464,37.83187703,119.99,81.21,0.13,8775.51
8775.51,8787.97,1108457216,19.28233733,75.22,81.34,0.13,8679.82
8679.82,8756.59,1117379968,-3.10390986,95.69,81.23,0.13,8680.57
8680.57,8690.34,1191286272,-20.54779117,50.97,81.11,0.13,8871.65
8871.65,8821.37,1571402112,-18.73763788,191.08,80.17,0.13,8869.37
8869.37,8853.19,1117988864,-17.28777262,36.36,80.41,0.13,8807.38
8807.38,8811.33,954086464,-20.89989787,99.9,79.89,0.13,8959.96
8959.96,8827.21,1161440000,-11.32011112,152.58,79.69,0.13,8995.15
8995.15,8950.01,949836288,-0.878396592,90.1,79.26,0.13,9159.39
9159.39,9097.92,1979573888,20.41421048,198.12,78.84,0.13,9123.77
9123.77,9155.49,1375878400,34.02233043,59.83,79.19,0.13,9232.21
9232.21,9166.52,1571957248,52.94672833,164.76,79.11,0.13,9086.98
9086.98,9174.19,1446173696,55.58485514,153.02,79.43,0.13,9110
9110,9113.3,1217175680,58.85467125,72.35,79.37,0.13,9069.29
9069.29,9071.32,1058746432,57.49826311,78.87,79.53,0.13,9091.54
9091.54,9031.37,1284101888,57.55522809,88.91,79.65,0.13,8906.7
8906.7,8941.75,1092578688,42.19888752,197.52,79.82,0.13,8949.87
8949.87,8856.31,1247494400,33.13042824,115.19,79.55,0.13,8870.16
8870.16,8986.63,1356341888,19.28932278,150.23,79.88,0.13,8796.51
8796.51,8815.07,990856576,2.350116819,111.09,79.81,0.13,8786.05
8786.05,8826.36,979194112,-11.78253875,68.58,79.75,0.13,8746.87
8746.87,8778.26,1029175936,-25.84632829,77.19,79.91,0.13,8824.59
8824.59,8783.13,1231151232,-30.37053573,127.61,79.35,0.13,8863.3
8863.3,8850.29,1117659776,-30.48106251,74.44,79.33,0.13,8769.59
8769.59,8822.39,1244310272,-37.69573663,97.75,79.97,0.13,8596.23
8596.23,8650.55,1223156096,-56.7479658,191.34,80.11,0.13,8546.78
8546.78,8514.63,1329317504,-74.97295485,92.79,79.78,0.13,8534.12
8534.12,8607.7,1393531392,-89.4073143,104.07,79.7,0.13,8577.93
8577.93,8517.77,1268704128,-96.2025838,106.97,79.74,0.13,8701.31
8701.31,8638.68,1197629056,-90.58790795,130.02,79.19,0.13,8806.55
8806.55,8777.39,1396659712,-76.76139088,135.88,79.06,0.13,8982.86
8982.86,8886.56,1649948544,-50.98926052,185.81,79.36,0.13,9002.68
9002.68,8944.03,1346882560,-28.63526368,76.52,79.63,0.13,9010.71
9010.71,8874.52,1182583424,-10.1545509,163.76,79.55,0.13,9014.25
9014.25,9066.03,1163075456,4.722754569,105.08,79.91,0.13,8954.3
8954.3,8896.41,1329559552,11.54260638,147.39,79.94,0.13,9055.2
9055.2,8952.13,1156453376,24.80325829,115.46,80.1,0.13,8933.06
8933.06,9058.93,1320563328,25.1666379,142.53,80.01,0.13,8929.34
8929.34,8958.79,972539712,24.8677856,76.68,80.24,0.13,8841.98
8841.98,8941.82,1491965056,17.3813596,153.83,79.93,0.13,8928.29
8928.29,8911.08,1354846336,18.20297615,143.6,79.95,0.13,8946.87
8946.87,8931.71,1406317952,20.12141675,104.6,80.04,0.13,9051.22
9051.22,9049.22,1378898176,29.71938113,125.52,80.56,0.13,9007.44
9007.44,9000.81,1013910336,33.40804973,66.53,80.71,0.13,8975.15
8975.15,8989.58,1047479936,33.34147328,49.95,80.6,0.13,8972.89
8972.89,9030.56,1309334016,32.72906754,107.91,80.76,0.13,8837.15
