close,open,volume,MACD,ATR,USDollarIndex,TIBOR
8165.18,8189.42,1098328448.00,-96.92,115.76,79.04,0.13
8160.01,8138.19,1113718784.00,-100.25,107.88,79.61,0.13
8287.49,8269.91,1023111232.00,-79.23,115.15,79.19,0.13
8477.82,8371.01,1158941312.00,-35.86,119.60,79.08,0.13
8434.61,8407.63,1265474432.00,-10.47,120.22,78.34,0.13
8597.38,8581.20,1478706944.00,28.62,117.68,78.29,0.13
8643.75,8603.23,1010051712.00,59.34,115.62,78.62,0.13
8695.98,8697.78,912747200.00,83.81,109.90,78.58,0.13
8575.16,8644.97,1078315392.00,80.80,113.38,78.54,0.13
8722.17,8629.19,1325929728.00,94.72,116.69,78.41,0.13
8664.58,8664.35,1278522880.00,92.20,117.08,78.83,0.13
8536.46,8521.33,1997191040.00,70.30,120.04,78.59,0.13
8653.82,8652.98,1010034880.00,68.56,128.21,79.53,0.13
8552.81,8535.52,1132715904.00,51.52,131.47,80.27,0.13
8519.13,8513.77,983207808.00,34.27,124.98,80.53,0.13
8377.37,8449.05,1031426112.00,3.91,130.76,80.29,0.13
8401.72,8416.21,1050077952.00,-11.87,123.18,80.15,0.13
8296.12,8363.39,949567936.00,-34.26,118.83,80.37,0.13
8336.48,8318.03,800240000.00,-40.90,114.73,79.86,0.13
8459.98,8442.74,907706432.00,-26.62,108.69,79.99,0.13
8395.16,8429.54,838673216.00,-23.95,110.42,79.95,0.13
8479.34,8504.46,613518208.00,-9.63,114.75,79.91,0.13
8440.56,8443.00,513455840.00,-4.42,109.46,79.80,0.13
8423.62,8426.09,708641344.00,-2.41,101.39,80.50,0.13
8398.89,8367.71,663203200.00,-3.49,101.09,80.36,0.13
8455.35,8434.90,576263808.00,3.92,93.59,80.22,0.13
8560.11,8549.54,1059606912.00,22.42,92.16,80.08,0.13
8488.71,8515.66,776888064.00,24.36,88.11,80.91,0.13
8390.35,8488.98,1013059712.00,12.33,93.34,81.27,0.13
8422.26,8422.99,1123376768.00,8.76,87.29,80.87,0.13
8447.88,8440.96,1062456000.00,9.87,86.27,81.29,0.13
8385.59,8423.10,847716032.00,2.61,83.28,80.84,0.13
8500.02,8471.10,1097903360.00,13.03,87.95,81.45,0.13
8378.36,8409.79,764870976.00,3.83,88.89,81.44,0.13
8466.40,8420.12,854976192.00,9.56,90.41,81.12,0.13
8550.58,8458.29,1361587200.00,23.84,92.43,80.48,0.13
8639.68,8596.68,1250554112.00,43.30,97.25,80.05,0.13
8766.36,8751.18,1775483264.00,69.69,105.11,80.14,0.13
8765.90,8753.91,1198568576.00,82.65,102.11,79.80,0.13
8785.33,8815.36,1110007552.00,88.87,102.30,79.79,0.13
8883.69,8842.01,1324986624.00,100.40,102.32,79.48,0.13
8849.47,8890.49,1222184576.00,97.51,100.99,79.40,0.13
8841.22,8851.02,1331191168.00,88.82,96.38,78.83,0.13
8793.05,8803.79,980915264.00,71.66,96.86,79.08,0.13
8802.51,8781.44,1380930048.00,57.28,98.19,79.28,0.13
8809.79,8789.06,1271822976.00,44.99,95.52,78.91,0.13
8876.82,8865.28,1578012672.00,42.17,92.61,78.99,0.13
8831.93,8849.17,1574628608.00,31.06,85.74,78.94,0.13
8929.20,8939.99,1432360704.00,33.41,87.17,79.03,0.13
8917.52,8904.16,1292369408.00,30.08,79.48,78.52,0.13
9015.59,8971.88,1573720320.00,37.32,78.03,78.61,0.13
9002.24,8996.13,1782649728.00,36.49,72.59,78.59,0.13
8947.17,9010.53,1539957504.00,25.24,73.96,79.02,0.13
8999.18,8954.03,1267752448.00,21.66,75.18,79.01,0.13
9052.07,8978.72,1417162112.00,23.13,73.26,79.38,0.13
9260.34,9108.84,2081154048.00,47.48,87.73,79.64,0.13
9238.10,9232.38,1799580544.00,55.36,89.13,79.37,0.13
9384.17,9371.12,1887036160.00,73.85,98.41,79.42,0.13
9485.09,9534.03,1693359104.00,92.10,105.92,78.99,0.13
9463.02,9458.68,1698700160.00,93.34,107.81,79.10,0.13
9554.00,9459.74,1650336000.00,98.06,110.52,79.20,0.13
9595.57,9549.77,1799700096.00,98.18,113.71,78.65,0.13
9647.38,9594.85,1800108928.00,96.51,110.41,78.39,0.13
9633.93,9726.20,1771267584.00,85.24,115.11,78.58,0.13
9722.52,9567.12,1854985088.00,81.38,121.95,78.23,0.13
9723.24,9771.62,1791549952.00,70.97,127.99,78.80,0.13
9707.37,9771.34,1751405184.00,54.71,137.27,78.80,0.13
9777.03,9797.05,1585224832.00,46.44,138.70,79.43,0.13
9698.59,9756.98,1325655552.00,24.60,140.06,79.35,0.13
9637.63,9704.61,1718770944.00,-2.43,130.61,79.83,0.13
9576.06,9509.10,1557508608.00,-31.37,133.03,79.68,0.13
9768.96,9674.94,1440604416.00,-27.43,132.74,79.13,0.13
9929.74,9911.07,2653904128.00,-7.13,137.99,79.97,0.13
9889.86,10015.92,1535300864.00,-3.24,141.92,79.90,0.13
9899.08,9921.25,2059901696.00,-3.56,142.07,80.13,0.13
10050.52,10064.12,1681117440.00,11.66,150.68,80.54,0.13
10123.28,10115.40,1776459776.00,25.75,153.33,80.25,0.13
10129.83,10110.57,1630119680.00,29.88,149.79,79.78,0.13
10141.99,10150.85,1351034752.00,28.21,139.01,79.47,0.13
10086.49,10100.87,1498974720.00,14.28,132.43,79.61,0.13
10127.08,10055.16,1469197568.00,5.64,124.19,79.68,0.13
10011.47,10014.87,1215557632.00,-19.19,126.43,79.32,0.13
10018.24,10040.10,1265805056.00,-37.20,121.17,78.92,0.13
10255.15,10152.90,1610956288.00,-20.53,128.80,79.15,0.13
10182.57,10153.51,1411159424.00,-22.46,128.97,79.17,0.13
10114.79,10134.78,1493167104.00,-35.27,122.18,79.11,0.13
10083.56,10089.10,1373651968.00,-49.50,110.96,78.95,0.13
10109.87,10161.72,1519339264.00,-56.40,109.18,78.88,0.13
10050.39,10082.21,1124361728.00,-69.17,105.28,79.36,0.13
9819.99,10045.88,1478298880.00,-106.62,106.88,79.75,0.13
9767.61,9737.50,1651297152.00,-134.59,108.24,80.06,0.13
9688.45,9710.25,1183756800.00,-158.28,111.82,79.84,0.13
9546.26,9565.31,1116439808.00,-185.72,119.70,79.77,0.13
9538.02,9583.36,1347874560.00,-196.56,124.72,79.86,0.13
9458.74,9398.60,1558306432.00,-205.04,129.40,79.75,0.13
9524.79,9486.19,1347337088.00,-192.58,126.82,79.34,0.13
9637.99,9613.19,1713657600.00,-161.20,135.45,79.88,0.13
9470.64,9522.70,1130044416.00,-155.03,130.92,79.54,0.13
9464.71,9476.15,1092083328.00,-144.05,126.17,79.55,0.13
9667.26,9594.30,1168331904.00,-103.67,134.77,79.58,0.13
9588.38,9578.68,1187521280.00,-82.68,136.19,79.57,0.13
9561.36,9574.99,1097995904.00,-68.13,132.54,79.14,0.13
9542.17,9599.20,1015165504.00,-57.23,136.35,79.36,0.13
9468.04,9466.08,1064438400.00,-56.06,127.76,79.20,0.13
9561.01,9578.42,974978176.00,-39.61,126.86,79.05,0.13
9561.83,9613.16,1048807232.00,-26.10,126.25,79.14,0.13
9520.89,9564.40,1655445120.00,-20.42,131.61,78.71,0.13
9350.95,9471.66,1179086592.00,-36.36,135.16,78.82,0.13
9380.25,9397.87,945447680.00,-39.51,129.70,79.16,0.13
9119.14,9198.17,1330262016.00,-71.45,142.53,79.56,0.13
9181.65,9190.50,1124314624.00,-78.29,137.03,79.87,0.13
9045.06,9112.72,1316173824.00,-94.28,136.09,80.13,0.13
9009.65,9013.26,1415238912.00,-102.03,137.90,80.22,0.13
8953.31,9019.40,1434201856.00,-106.65,129.88,80.26,0.13
8973.84,8986.22,1127095936.00,-99.01,128.59,80.68,0.13
8900.74,8910.85,1449076992.00,-95.82,134.26,81.23,0.13
8801.17,8865.78,1453432192.00,-98.74,135.85,81.42,0.13
8876.59,8789.47,1601242112.00,-82.77,135.89,81.55,0.13
8611.31,8727.58,1550573056.00,-99.11,148.30,81.09,0.13
8633.89,8617.92,1107864576.00,-97.86,145.99,80.97,0.13
8729.29,8721.59,1110215936.00,-76.15,137.31,81.65,0.13
8556.60,8715.14,1427214592.00,-76.79,137.49,82.02,0.13
8563.38,8537.99,1341768704.00,-68.32,139.47,82.28,0.13
8580.39,8616.85,1136313728.00,-53.12,124.81,82.40,0.13
8593.15,8604.99,970126528.00,-34.93,122.47,82.21,0.13
8657.08,8565.56,1296692992.00,-9.21,121.00,82.48,0.13
8633.19,8637.95,1189649280.00,8.70,120.88,83.07,0.13
8542.73,8499.68,1628284416.00,12.26,126.03,83.08,0.13
8440.25,8465.47,1252221056.00,5.08,128.67,82.89,0.13
8295.63,8278.65,1268458752.00,-13.86,133.40,82.56,0.13
8382.00,8331.02,1369380608.00,-9.65,129.68,82.79,0.13
8533.53,8428.36,1601273856.00,17.19,133.08,82.18,0.13
8639.72,8639.25,1273335040.00,50.97,120.64,82.26,0.13
8459.26,8609.78,1828986624.00,50.63,130.99,82.51,0.13
8624.90,8612.14,1088659968.00,72.98,138.13,82.67,0.13
8536.72,8478.78,1131683840.00,75.82,136.83,82.42,0.13
8587.84,8557.57,1015979456.00,83.89,135.25,82.19,0.13
8568.89,8531.40,1016263296.00,85.68,135.63,81.85,0.13
8569.32,8608.43,1066881344.00,85.72,136.83,81.59,0.13
8721.02,8723.55,1098077952.00,103.77,140.93,81.95,0.13
8655.87,8692.82,992240832.00,104.25,141.09,81.39,0.13
8752.31,8739.10,1141306496.00,114.07,136.55,81.42,0.13
8824.07,8794.03,1325249664.00,125.83,135.58,82.30,0.13
8798.35,8733.50,1132594048.00,125.46,128.25,82.21,0.13
8734.62,8837.83,927966720.00,112.37,129.60,82.44,0.13
8663.99,8671.61,1275239552.00,90.85,125.90,82.39,0.13
8730.49,8677.76,1059513856.00,82.47,124.10,82.55,0.13
8874.11,8816.07,1185158272.00,92.43,119.70,82.72,0.13
9006.78,8811.46,1438545664.00,111.75,122.14,81.58,0.13
9003.48,9103.79,997107456.00,118.31,116.99,81.87,0.13
9066.59,9013.65,1209703552.00,124.74,116.97,81.79,0.13
9104.17,9119.69,1056292800.00,127.21,116.85,82.17,0.13
9079.80,9078.46,970927744.00,118.86,116.07,82.82,0.13
9020.75,9052.70,1082164992.00,99.49,109.46,83.28,0.13
8896.88,8922.99,920746176.00,65.71,112.19,83.13,0.13
8857.73,8922.03,1083438464.00,35.33,111.94,83.38,0.13
8851.00,8819.04,980060608.00,12.75,108.60,83.48,0.13
8720.01,8859.39,1418338176.00,-19.66,112.49,83.63,0.13
8724.12,8701.35,1228173696.00,-39.24,109.08,83.29,0.13
8755.00,8740.98,1119811712.00,-46.25,107.78,83.03,0.13
8726.74,8796.15,1189933696.00,-52.45,107.64,82.98,0.13
8795.55,8795.00,1132472064.00,-45.32,104.65,82.91,0.13
8669.87,8785.87,1169486976.00,-54.92,96.94,83.49,0.13
8508.32,8582.28,1033243200.00,-78.95,101.89,83.77,0.13
8488.09,8497.99,1262397312.00,-92.56,101.35,84.02,0.13
8365.90,8410.98,1374180096.00,-111.72,107.82,83.59,0.13
8443.10,8408.22,1533905024.00,-107.66,109.86,82.85,0.13
8566.64,8547.34,1290730240.00,-83.09,111.38,82.64,0.13
8635.44,8658.83,1119546368.00,-53.75,109.10,82.81,0.13
8695.06,8600.92,1402621056.00,-24.01,111.71,82.68,0.13
8641.85,8622.04,1232298880.00,-9.92,115.77,83.10,0.13
8653.18,8642.89,1270256384.00,1.87,109.87,83.31,0.13
8555.11,8539.71,1417317248.00,-2.36,115.32,82.32,0.13
8726.29,8683.20,1130304896.00,17.97,122.44,82.27,0.13
8803.31,8714.12,1093401088.00,40.56,123.40,82.28,0.13
8881.16,8889.38,1623094656.00,63.39,127.02,82.34,0.13
8978.60,8870.81,1512388992.00,87.54,127.72,82.60,0.13
8891.44,8931.92,1200250880.00,87.49,124.27,82.56,0.13
8885.15,8871.68,720710336.00,82.39,121.93,82.43,0.13
8929.88,8913.70,1175217536.00,80.73,116.63,82.54,0.13
8925.04,8960.28,1044473472.00,74.78,116.93,82.67,0.13
9092.76,8967.11,1152590080.00,88.33,120.01,82.39,0.13
9162.50,9120.22,1325333632.00,100.67,119.44,82.55,0.13
9171.16,9202.36,913219584.00,103.58,114.05,82.47,0.13
9156.92,9165.15,842212096.00,97.28,109.32,81.89,0.13
9131.74,9150.69,858541184.00,83.91,110.57,81.49,0.13
9178.12,9080.67,1028499584.00,75.75,109.99,81.37,0.13
9070.76,9069.95,857235968.00,51.50,105.39,81.62,0.13
9085.39,9140.41,794594048.00,33.87,103.91,81.68,0.13
9033.29,9138.51,1239973760.00,12.74,103.34,81.34,0.13
9069.81,9045.73,1075104896.00,1.79,96.05,81.54,0.13
8983.78,9062.07,982732864.00,-17.85,95.21,81.69,0.13
8839.91,8891.75,1228424448.00,-49.24,102.73,81.25,0.13
8783.89,8836.61,1233502464.00,-75.02,105.17,81.21,0.13
8775.51,8787.97,1108457216.00,-89.70,103.81,81.34,0.13
8679.82,8756.59,1117379968.00,-107.58,98.57,81.23,0.13
8680.57,8690.34,1191286272.00,-113.97,95.87,81.11,0.13
8871.65,8821.37,1571402112.00,-88.28,104.37,80.17,0.13
8869.37,8853.19,1117988864.00,-68.31,103.35,80.41,0.13
8807.38,8811.33,954086464.00,-60.42,104.21,79.89,0.13
8959.96,8827.21,1161440000.00,-33.01,105.69,79.69,0.13
8995.15,8950.01,949836288.00,-9.70,102.67,79.26,0.13
9159.39,9097.92,1979573888.00,26.31,111.13,78.84,0.13
9123.77,9155.49,1375878400.00,42.82,104.57,79.19,0.13
9232.21,9166.52,1571957248.00,64.53,113.43,79.11,0.13
9086.98,9174.19,1446173696.00,55.85,116.54,79.43,0.13
9110.00,9113.30,1217175680.00,49.91,111.43,79.37,0.13
9069.29,9071.32,1058746432.00,37.76,108.49,79.53,0.13
9091.54,9031.37,1284101888.00,30.30,109.47,79.65,0.13
8906.70,8941.75,1092578688.00,-0.33,116.74,79.82,0.13
8949.87,8856.31,1247494400.00,-14.78,121.33,79.55,0.13
8870.16,8986.63,1356341888.00,-33.97,118.41,79.88,0.13
8796.51,8815.07,990856576.00,-54.28,123.75,79.81,0.13
8786.05,8826.36,979194112.00,-66.03,121.51,79.75,0.13
8746.87,8778.26,1029175936.00,-75.33,116.13,79.91,0.13
8824.59,8783.13,1231151232.00,-67.50,118.81,79.35,0.13
8863.30,8850.29,1117659776.00,-54.18,109.97,79.33,0.13
8769.59,8822.39,1244310272.00,-54.89,112.68,79.97,0.13
8596.23,8650.55,1223156096.00,-74.39,114.58,80.11,0.13
8546.78,8514.63,1329317504.00,-88.67,110.28,79.78,0.13
8534.12,8607.70,1393531392.00,-94.03,112.54,79.70,0.13
8577.93,8517.77,1268704128.00,-86.10,114.55,79.74,0.13
8701.31,8638.68,1197629056.00,-59.90,117.49,79.19,0.13
8806.55,8777.39,1396659712.00,-25.79,113.08,79.06,0.13
8982.86,8886.56,1649948544.00,20.60,118.13,79.36,0.13
9002.68,8944.03,1346882560.00,52.25,112.86,79.63,0.13
9010.71,8874.52,1182583424.00,71.37,116.62,79.55,0.13
9014.25,9066.03,1163075456.00,80.90,119.23,79.91,0.13
8954.30,8896.41,1329559552.00,75.63,124.25,79.94,0.13
9055.20,8952.13,1156453376.00,81.72,123.38,80.10,0.13
8933.06,9058.93,1320563328.00,65.96,128.24,80.01,0.13
8929.34,8958.79,972539712.00,52.29,126.74,80.24,0.13
8841.98,8941.82,1491965056.00,29.85,124.06,79.93,0.13
8928.29,8911.08,1354846336.00,25.20,127.69,79.95,0.13
8946.87,8931.71,1406317952.00,23.23,127.72,80.04,0.13
9051.22,9049.22,1378898176.00,33.94,129.05,80.56,0.13
9007.44,9000.81,1013910336.00,33.05,124.51,80.71,0.13
8975.15,8989.58,1047479936.00,26.34,118.38,80.60,0.13
8972.89,9030.56,1309334016.00,20.09,112.81,80.76,0.13
8837.15,8868.42,1064686272.00,-2.62,118.88,80.80,0.13
8757.60,8742.68,1040254336.00,-27.28,114.88,81.03,0.13
8676.44,8701.28,863085248.00,-52.00,113.17,81.06,0.13
8661.05,8710.52,948644992.00,-66.97,110.07,81.10,0.13
8664.73,8660.27,810024640.00,-72.44,103.74,81.13,0.13
8829.72,8703.82,1613087360.00,-50.93,105.35,81.03,0.13
9024.16,8898.33,1990784768.00,-9.75,114.34,81.20,0.13
9153.20,9141.27,1430526720.00,33.27,114.74,80.85,0.13
9142.64,9198.42,1336750848.00,57.30,109.58,80.89,0.13
9222.52,9213.73,1347281920.00,79.57,109.70,80.92,0.13
9366.80,9336.32,1473512448.00,107.62,111.04,80.69,0.13
9388.94,9466.06,1515025152.00,121.98,114.94,80.18,0.13
9423.30,9371.13,1367321472.00,128.29,117.03,80.36,0.13
9308.35,9375.48,1186685056.00,109.87,117.53,80.30,0.13
9400.88,9370.29,1133084160.00,103.15,113.41,80.18,0.13
9446.01,9446.77,1597777920.00,97.83,113.76,80.23,0.13
9458.18,9484.20,1100665088.00,89.24,113.66,79.90,0.13
9432.46,9419.15,1040818176.00,74.01,109.96,79.66,0.13
9468.84,9380.37,1159334016.00,63.17,117.96,79.84,0.13
9545.16,9535.69,1231255936.00,60.61,113.07,80.23,0.13
9527.39,9547.14,1338275712.00,51.22,102.22,80.41,0.13
9533.75,9584.46,1151690368.00,41.01,95.63,80.32,0.13
9525.32,9510.60,972127872.00,28.83,93.83,80.05,0.13
9581.46,9606.25,1293623808.00,24.25,92.01,79.86,0.13
9742.73,9681.20,2120076032.00,38.01,94.96,79.92,0.13
9737.56,9703.56,2474465024.00,41.24,92.60,79.57,0.13
9828.88,9895.68,2136203264.00,49.90,98.79,79.57,0.13
9923.01,9848.87,2603273728.00,61.77,100.46,79.33,0.13
10160.40,10025.40,2774979072.00,93.16,110.01,79.35,0.13
10039.33,10093.11,2748358400.00,89.19,111.37,79.24,0.13
9940.06,10145.58,2565407488.00,65.83,123.57,79.58,0.13
10080.12,10092.35,1417382144.00,61.95,132.66,79.67,0.13
10230.36,10131.22,1820658816.00,71.63,133.47,79.60,0.13
10322.98,10295.26,2352480768.00,81.80,137.00,79.65,0.13
10395.18,10406.36,2027513600.00,88.93,141.29,79.68,0.13
10688.11,10604.50,2190104576.00,121.77,160.71,80.50,0.13
10599.01,10743.69,1877378944.00,119.96,168.41,80.22,0.13
10508.06,10544.21,2113620864.00,96.01,172.54,80.34,0.13
10578.57,10405.67,2149839104.00,79.83,175.14,80.54,0.13
10652.64,10635.11,2685036032.00,69.65,176.54,79.75,0.13
10801.57,10786.14,2365899264.00,73.15,177.39,79.55,0.13
10879.08,10914.65,2150539264.00,75.76,178.28,79.73,0.13
10600.44,10806.41,2260630272.00,32.05,181.88,79.79,0.13
10609.64,10660.94,2684985344.00,-1.74,191.17,79.67,0.13
10913.30,10791.97,2865534976.00,10.05,194.96,80.05,0.13
10747.74,10941.45,2073199232.00,-10.12,195.99,80.04,0.13
10709.93,10765.10,2480907776.00,-32.94,202.70,79.85,0.13
10486.99,10575.60,1988040960.00,-79.78,208.20,79.91,0.13
10620.87,10441.11,2111537280.00,-93.49,214.12,79.97,0.13
10926.65,10797.30,2205926144.00,-63.57,211.75,79.75,0.13
10824.31,11002.86,1982764544.00,-59.81,213.50,79.79,0.13
10866.72,10751.01,2384619008.00,-54.04,216.92,79.53,0.13
11113.95,10913.97,2028086784.00,-21.04,218.72,79.26,0.13
11138.66,11057.50,2757181184.00,-1.06,220.87,79.24,0.13
11191.34,11193.72,2782473728.00,13.29,215.25,79.21,0.13
11260.35,11254.16,3541120768.00,25.41,211.21,79.57,0.13
11046.92,11105.24,3851508736.00,-0.62,205.90,79.52,0.13
11463.75,11236.70,3534255616.00,31.26,219.44,79.76,0.13
11357.07,11406.32,4043218176.00,30.87,209.76,80.22,0.13
11153.16,11179.97,3280525056.00,-2.20,211.73,80.23,0.13
11369.12,11346.72,3011505664.00,-0.43,216.24,80.04,0.13
11251.41,11333.72,2753267712.00,-19.50,212.64,80.07,0.13
11307.28,11273.40,2800582656.00,-28.44,206.88,80.37,0.13
11173.83,11239.21,3462138624.00,-54.65,202.34,80.46,0.13
11407.87,11318.22,2383088384.00,-43.29,208.99,80.65,0.13
11372.34,11336.45,1899264896.00,-43.28,201.12,80.47,0.13
11468.28,11485.65,2019665408.00,-33.51,193.33,81.04,0.13
11309.13,11404.73,1962745856.00,-50.61,195.39,81.37,0.13
11385.94,11238.75,2479105024.00,-53.43,203.67,81.46,0.13
11662.52,11564.55,2408904960.00,-21.53,216.70,81.80,0.13
11398.81,11449.66,2679515392.00,-38.45,222.00,81.84,0.13
11253.97,11418.56,1932348288.00,-69.83,201.58,81.54,0.13
11559.36,11396.73,2172508928.00,-50.99,211.70,81.96,0.13
11606.38,11464.71,1901113344.00,-34.53,209.04,82.27,0.13
11652.29,11695.45,2051926528.00,-20.49,198.60,82.18,0.13
11683.45,11732.57,1988791424.00,-10.54,195.36,82.03,0.13
11932.27,11811.06,2009298816.00,24.14,205.17,82.57,0.13
11968.08,12037.25,2159764992.00,45.25,197.68,82.08,0.13
12283.62,12066.50,3646009088.00,92.36,200.81,82.74,0.13
12349.05,12363.09,3323240448.00,121.15,203.95,82.57,0.12
12314.81,12433.60,3064969472.00,123.95,204.59,82.60,0.12
12239.66,12252.29,1959424000.00,104.82,200.20,82.90,0.12
12381.19,12332.16,1715065216.00,100.36,195.99,82.58,0.12
12560.95,12437.68,2510108160.00,109.98,189.07,82.14,0.12
12220.63,12365.44,1958721280.00,61.29,192.83,82.62,0.12
12468.23,12405.61,1652453248.00,53.50,200.32,83.03,0.12
12635.69,12592.00,1933384320.00,61.41,191.20,82.85,0.12
12338.53,12498.51,1680262656.00,19.30,199.29,82.37,0.12
12546.46,12507.61,1698892416.00,12.47,206.04,82.93,0.12
12471.62,12461.79,1875418240.00,-8.01,203.42,82.89,0.12
12493.79,12476.58,1529164672.00,-23.58,189.81,83.21,0.12
12335.96,12457.13,2045556736.00,-58.16,194.82,83.00,0.12
12397.91,12405.53,1815174400.00,-74.67,179.86,82.99,0.12
12135.02,12371.34,1981590400.00,-120.27,190.19,82.73,0.12
12003.43,12051.57,2744705536.00,-164.69,203.20,82.89,0.12
12362.20,12112.09,2350039552.00,-143.07,221.32,82.76,0.12
12634.54,12188.22,3093806336.00,-91.91,250.07,82.72,0.12
12833.64,12880.82,4771825152.00,-34.04,279.45,82.56,0.12
13192.59,13082.61,3138987776.00,45.47,283.12,82.71,0.12
13192.35,13309.13,2875507712.00,88.44,276.63,82.39,0.12
13288.13,13177.31,3598406144.00,118.30,274.18,82.49,0.12
13549.16,13444.95,3684949504.00,159.19,271.60,82.25,0.12
13485.14,13568.25,3519725824.00,163.02,265.14,82.10,0.12
13275.66,13345.86,3210406144.00,124.47,274.92,82.30,0.12
13221.44,13023.91,3216100352.00,80.91,292.63,81.83,0.12
13382.89,13330.50,2774400512.00,63.85,290.39,82.65,0.11
13220.07,13272.22,3049725696.00,22.74,295.80,82.56,0.11
13316.48,13268.43,2360092928.00,1.76,287.73,82.75,0.11
13568.37,13537.17,2462254336.00,14.34,285.29,82.65,0.11
13529.65,13545.60,2402127360.00,10.16,265.36,83.00,0.11
13843.46,13687.28,3074476800.00,40.67,247.88,82.95,0.11
13926.08,13887.53,2944847360.00,61.72,216.11,82.78,0.11
13884.13,13978.98,2483024896.00,59.71,197.55,82.49,0.11
13860.86,13854.82,2375490304.00,45.58,193.16,81.72,0.11
13799.35,13837.72,1854219648.00,19.63,188.24,81.62,0.11
13694.04,13727.25,1799195392.00,-18.02,181.12,82.23,0.11
14180.24,13960.04,2172447744.00,14.52,205.19,82.28,0.11
14285.69,14196.20,2525950720.00,40.71,206.18,81.90,0.11
14191.48,14366.95,2683070208.00,35.98,199.79,82.68,0.11
14607.54,14449.24,3124888320.00,77.15,219.02,83.10,0.11
14782.21,14759.50,3872133376.00,113.96,223.27,83.20,0.11
14758.42,14822.56,3046740224.00,120.51,218.47,83.62,0.11
15096.03,14962.34,4350121472.00,153.60,222.42,83.79,0.11
15037.24,15146.05,3751075072.00,150.65,236.45,83.74,0.11
15138.12,14926.42,3144694272.00,145.31,232.25,84.21,0.11
15360.81,15260.61,3680932096.00,153.95,239.20,83.82,0.11
15381.02,15264.79,5141071360.00,144.72,238.65,83.84,0.11
15627.26,15440.69,4768370176.00,153.28,253.46,84.29,0.11
14483.98,15739.98,5951827456.00,-5.15,352.01,83.75,0.11
14612.45,14731.75,4611826176.00,-97.61,413.77,83.65,0.11
14142.65,14373.82,3073859584.00,-220.01,419.67,83.64,0.11
14311.98,13943.62,3362676992.00,-272.69,435.03,84.26,0.11
14326.46,14492.55,2970254336.00,-298.05,438.64,83.62,0.11
13589.03,14072.90,3216030464.00,-400.25,461.88,83.00,0.11
13774.54,13804.23,2805021184.00,-426.53,468.03,83.27,0.11
13261.82,13551.36,2822702848.00,-492.01,498.60,82.67,0.11
13533.76,13186.60,3782538240.00,-477.34,512.81,82.75,0.11
13014.87,13566.75,3037026560.00,-513.07,543.10,82.56,0.11
12904.02,12925.29,3139544064.00,-525.25,551.78,81.62,0.11
12877.53,12706.41,3244524800.00,-510.08,574.23,81.69,0.11
13514.20,13141.85,2413888000.00,-392.74,610.86,81.70,0.11
13317.62,13504.77,2601579776.00,-322.99,608.17,81.07,0.11
13289.32,13087.66,2055121664.00,-264.50,528.17,80.93,0.11
12445.38,13038.02,2408816896.00,-319.64,517.28,80.70,0.11
12686.52,12668.90,2782015744.00,-303.88,508.01,80.61,0.11
13033.12,12584.37,1718697856.00,-230.36,509.95,80.65,0.11
13007.28,13015.15,1587398656.00,-171.50,506.50,80.67,0.11
13245.22,13233.08,2019128192.00,-90.86,472.11,81.31,0.11
13014.58,13101.85,2006845952.00,-60.39,468.63,81.77,0.11
13230.13,12787.87,2409840384.00,-5.88,476.84,82.41,0.11
13062.78,13417.54,1625272448.00,11.98,466.16,82.44,0.11
12969.34,13081.62,1991546496.00,15.35,450.19,82.61,0.11
12834.01,13152.75,1733697408.00,4.06,449.25,82.95,0.11
13213.55,12968.72,1824231040.00,49.90,436.51,82.96,0.11
13677.32,13383.92,2344195840.00,139.77,427.52,83.18,0.11
13852.50,13746.72,1722666368.00,215.37,428.38,83.02,0.11
14098.74,13969.15,2141299840.00,286.66,421.78,83.53,0.11
14055.56,14149.99,2006229376.00,313.90,372.29,83.21,0.11
14018.93,13970.27,1435854464.00,312.23,349.11,83.77,0.11
14309.97,14150.85,1793705600.00,333.63,335.38,84.44,0.11
14109.34,14491.07,2204948480.00,304.86,347.37,84.22,0.11
14472.90,14295.44,1975609344.00,317.47,352.67,84.60,0.11
14416.60,14464.82,1781745664.00,301.04,351.87,83.25,0.11
14472.58,14275.26,1674881920.00,280.92,322.85,82.74,0.11
14506.25,14475.17,1849073152.00,256.04,305.49,82.93,0.11
14599.12,14594.88,1860698368.00,236.47,280.91,82.50,0.11
14615.04,14491.80,2476762112.00,210.88,266.00,82.65,0.11
14808.50,14645.25,1912947968.00,205.05,254.08,82.78,0.11
14589.91,14909.76,2693929728.00,158.84,256.16,82.61,0.11
14658.04,14770.02,1774685440.00,125.98,253.00,82.23,0.11
14778.51,14555.36,1630694912.00,109.61,254.77,82.01,0.11
14731.28,14719.64,1430278272.00,82.77,252.43,82.27,0.11
14562.93,14747.21,1582161920.00,35.14,258.49,81.79,0.11
14129.98,14339.39,1960527360.00,-56.89,269.73,81.65,0.11
13661.13,13899.27,1846593152.00,-176.38,275.48,81.71,0.11
13869.82,13634.20,1833999104.00,-219.92,270.63,81.84,0.11
13668.32,13733.55,1864969472.00,-265.44,267.63,81.67,0.11
14005.77,13674.50,1956839040.00,-240.42,277.54,82.36,0.11
14466.16,14178.66,1934936192.00,-156.25,299.22,81.92,0.11
14258.04,14318.21,1340707072.00,-124.40,306.94,81.84,0.11
