close,open,volume,MACD,ATR,close,close
2656.57,2658.12,10151403400,22.75,42.77,78.58,3.01
2662.46,2652.34,7759253600,23.43,39,78.23,2.68
2634.14,2655.86,5912020600,18.3,39.14,78.8,2.59
2633.35,2622.74,4214844100,13.26,38.21,78.8,2.51
2679.93,2637.96,6412203400,14.57,37.46,79.43,2.53
2662.7,2687.74,7139545800,11.6,37.96,79.35,2.45
2621.05,2654.8,6244714800,2.97,37.69,79.83,2.32
2603.01,2596.48,5694873300,-5.75,37.27,79.68,2.32
2635.79,2612.4,5754941300,-7.57,37.81,79.13,2.31
2664.3,2644.1,5525892100,-5.5,37.48,79.97,2.31
2654.4,2663.24,6232721600,-5.99,36.61,79.9,2.31
2681.07,2653.68,5840446900,-3.38,36.16,80.13,2.32
2605.11,2694.48,10842654000,-12.05,42.33,80.54,2.31
2585.55,2602.66,7256596000,-20.11,42.15,80.25,2.35
2623.52,2591.8,5809125900,-19.98,42.24,79.78,2.38
2630.01,2617.66,5764662500,-18.69,42.39,79.47,2.4
2584.45,2622.66,5811406500,-23.35,43.18,79.62,2.5
2587.79,2597.38,5800254400,-25.19,44.49,79.61,2.55
2583.75,2586.94,4492677700,-26.06,43.22,79.68,2.7
2552.94,2575.33,4332925600,-29.63,43.61,79.32,2.71
2555.44,2551.43,3181621100,-30.38,41.84,78.92,2.68
2547.14,2565.55,3594460400,-30.65,41.34,79.15,2.55
2474.9,2538.46,5000579000,-38.68,43.71,79.17,2.64
2443.12,2463.69,4613130400,-45.9,44.69,79.11,2.6
2454.9,2447.94,3702708600,-46.58,44.23,78.95,2.68
2512.83,2449.21,5433168700,-37.12,47.37,80.06,3
2519.83,2509.45,4236857600,-28.22,41.11,79.84,3.23
2495.15,2510.53,3537098600,-24.12,40.07,79.77,2.91
2519.79,2490.28,4133590500,-16.89,41.03,79.86,2.99
2520.04,2494.52,4251031000,-11.15,42.41,79.75,3
2570.44,2522.83,5648840900,-0.22,43,79.34,3.05
2580.45,2575.05,5309264300,8.24,41.54,79.88,3.5
2574.04,2564.23,4083970000,12.58,41.37,79.54,3.29
2541.88,2572.36,3781546700,10.81,41.23,79.55,3
2599.91,2550.91,5868840800,16.78,43.94,79.58,3
2596.06,2598.33,4644810900,19.36,43.52,79.57,3.2
2626.84,2591.51,6144637900,24.05,40.8,79.14,3.4
2606.04,2624.75,5866493800,23.18,39.81,79.36,3.33
2604.87,2594.8,7113955800,21.32,43.91,79.2,3.22
2625.99,2598.23,6246805300,21.74,41.2,79.05,3.47
2631.49,2632.72,5896566700,21.52,41.47,79.14,3.44
2626.16,2630.55,4823358600,19.48,40.48,78.71,3.29
2683.49,2660.67,8014865400,24.36,41.28,79.16,2.84
2691.52,2679.52,5936109000,26.97,38.88,79.21,2.96
2715.88,2689.62,6321808600,30.05,37.78,79.51,2.96
2717.78,2699.45,6854731400,30.32,37.76,79.56,2.96
2709.12,2717.41,6311084000,27.41,38.32,79.87,2.47
2657.51,2685.19,5840028300,17.1,39.5,80.13,2.4
2657.21,2657.87,4696257600,9.21,36.5,80.22,2.37
2636.92,2652.31,4100614300,0.68,37.11,80.26,2.28
2615.53,2653.81,5208248400,-7.95,37.46,80.68,1.92
2617.37,2597.64,4576727100,-13.21,37,81.23,1.87
2574.65,2610.16,4328027400,-21.73,34.32,81.42,1.83
2613.94,2577.96,4372838900,-21.34,35.06,81.55,1.81
2573.98,2595.55,4342212400,-25.45,36.48,81.09,1.83
2587.23,2572.37,3860209000,-25.31,38.33,80.97,1.81
2627.53,2598.17,4277352900,-19.01,36.09,81.65,1.82
2616.87,2621.79,4371953100,-15.63,37.48,82.02,1.85
2595.26,2613.1,4284406600,-15.63,37.71,82.28,1.88
2573.1,2595.26,3927300400,-17.78,38.65,82.4,1.9
2614.69,2562.6,5633927500,-12.98,41.17,82.21,1.91
2650.85,2615.15,7213563700,-4.75,40.59,82.48,1.9
2642.26,2646.37,5185543600,-0.5,40.61,83.07,1.91
2632.04,2623.16,4410746900,0.83,40.49,83.08,1.88
2633,2633.6,4419105600,1.68,39.61,82.89,1.9
2559.03,2598.73,5247850200,-7.38,43,82.56,1.92
2558.84,2565.19,3777991000,-12.74,41.7,82.79,2
2557.4,2564.23,3385769400,-15.64,40.13,82.18,2.2
2542.18,2579.43,3484118600,-18.56,40.21,82.26,2.4
2524.33,2558.84,4385642600,-21.63,40.11,82.51,2.4
2558.27,2529.6,4009826000,-17.98,40.2,82.67,2.32
2540.18,2543.77,3793667600,-16.91,39.54,82.42,2.39
2580.64,2546.79,4501456800,-10,39.49,82.19,2.49
2560.42,2573.33,4024793400,-7.52,38.75,81.85,2.55
2568.05,2565.19,4278607800,-4.36,36.76,81.59,2.56
2581.21,2576.63,3569362800,-0.24,35.29,81.95,2.54
2558.62,2577.36,3270055300,-0.28,35.75,81.39,2.69
2552.61,2563.64,2985063900,-0.82,35.24,81.42,3.28
2512.19,2547.05,3539673200,-6.04,36.64,82.3,3.59
2456.52,2501.16,4010673500,-15.84,35.44,82.44,3.65
2454.92,2442.56,3173400800,-21.07,35.82,82.39,3.88
2447.2,2452.67,3000755300,-23.88,35.82,82.55,3.5
2425.73,2451.66,3054311300,-26.74,34.83,82.72,3.55
2461.61,2418.86,3799494100,-22.1,35.3,81.58,3.6
2465.24,2473.55,4051007800,-17.06,33.83,81.87,3.61
2468.72,2464.85,3869335400,-12.02,34.17,81.79,3.25
2464.92,2474.53,3445214200,-8.14,33.01,82.17,2.62
2430.37,2450.3,3472614500,-9.11,34.36,82.82,2.6
2472.61,2435.06,4961060500,-3.23,35.45,83.28,2.35
2416.04,2455.89,4922330200,-5.98,37.77,83.13,2.34
2406.71,2411,3554998400,-7.95,37.7,83.38,2.33
2425.57,2402.18,3762431200,-5.71,38.02,83.48,2.35
2449.18,2420.04,5671769100,-0.33,38.43,83.63,2.39
2450.63,2441.01,3672525600,3.91,36.42,83.29,2.48
2399.73,2452.6,4277187000,0.52,38.02,83.13,2.46
2414.2,2391.9,3342432900,0.87,38.33,83.03,2.63
2414.34,2412.06,4175178800,1.71,39.27,82.98,2.93
2424.32,2407.44,4694905200,4.07,39.08,82.91,2.99
2398.46,2415.71,3761975400,2.67,39.88,83.49,3.13
2365.43,2379.89,3239036900,-1.92,40.44,83.77,3.33
2375.99,2353.22,3031007900,-2.72,41.46,84.02,2.95
2360.08,2368.38,2489650100,-4.46,39.93,83.59,2.68
2347.49,2360.13,3131409400,-6.28,38.03,82.85,2.66
2349.11,2353.94,3109052500,-6.21,35.6,82.64,2.6
2335.79,2350.78,3048485100,-6.86,36.23,82.81,2.53
2332.92,2336.88,3209972300,-6.58,35.87,82.68,2.6
2358.65,2332.13,3142084800,-2.06,34.67,83.1,2.62
2334.88,2354.07,3151615900,-1.44,34.96,83.31,2.54
2353.74,2340.25,2976978500,2.16,32.9,82.32,2.5
2385.61,2350.12,4182066500,9.08,33.59,82.27,2.48
2388.87,2383.26,3828548900,14.05,31.03,82.28,2.53
2389.8,2390.96,3781045100,17.21,29.57,82.34,2.55
2411.7,2388.43,3565895100,21.71,29.66,82.6,2.6
2399.75,2409.94,3470299500,22.44,27.98,82.56,2.66
2351.93,2394.5,4478354600,16.14,28.65,82.43,2.43
2357.02,2352.66,3985006600,12.48,29.32,82.54,2.68
2331.62,2350.02,3058017600,6.75,29.09,82.67,3.11
2319.67,2327.91,2590290500,1.72,28.7,82.39,3.09
2313.48,2318.43,2606571700,-1.87,28.32,82.55,3.18
2301.79,2294.9,2740203300,-5.08,29.25,82.47,3.35
2313.7,2301.93,3489510000,-4.84,28.65,81.89,3.49
2295.59,2315.14,3170841200,-6.29,28.55,81.49,3.08
2302.2,2298.18,3133534200,-5.55,28.7,81.37,3.06
2275.68,2295.68,3186959100,-7.68,27.8,81.62,2.7
2228.2,2268.49,3738619100,-14.17,30.38,81.68,2.7
2238.41,2226.9,3377361500,-15.64,30.83,81.34,2.7
2214.81,2230.2,2901064800,-18.18,30.29,81.54,2.6
2211.37,2204.52,3549131000,-18.64,31.5,81.69,2.38
2204.87,2205.57,2596498600,-18.12,29.13,81.25,2.07
2228.37,2201.12,3854859200,-13.14,29.55,81.21,2.05
2204.41,2231.72,3485268800,-11.66,30.16,81.34,2.01
2199.88,2199.74,3475182400,-9.94,30.46,81.23,2.14
2217.82,2204.44,3169588400,-5.26,29.82,81.11,2.12
2317.18,2233.91,9452976400,11.42,36.26,80.17,2.13
2326.67,2320.56,6533055400,23.25,35.56,80.41,2.3
2311.89,2316.53,4626071900,28.28,35.57,79.89,2.5
2320.07,2325.93,4962251800,31.64,36.47,79.69,2.6
2298.46,2316.68,4204984900,29.91,36.44,79.26,2.68
2315.54,2324.01,6157181400,29.95,35.47,78.84,2.67
2258.71,2312.06,4898473400,21.59,37.53,78.95,2.72
2235.24,2249.43,3322869600,12.62,37.88,79.19,2.92
2246.24,2237.22,3434970600,8.1,36.83,79.11,3.5
2195.95,2236.19,4254577900,-1.23,39.42,79.43,4
2199.06,2190.33,3812059300,-6.27,38.86,79.37,4.29
2215.52,2183.97,3750168600,-6.63,40.11,79.53,4.39
2210.15,2209.98,2787701900,-6.82,40.14,79.65,4.5
2184.89,2208.91,2745462600,-9.41,41.35,79.82,3
2251.72,2186,5301690000,-1.6,38.33,79.55,3
2293.11,2235.06,5787582500,9.08,41.31,79.88,2.48
2270.05,2291.96,3553442400,12.76,42.4,79.6,3.72
2320.16,2281.75,5254888700,21.15,43.74,79.97,3.36
2324.12,2314.59,4268623800,26.13,43.31,80.11,2.65
2302.53,2315.9,4130065500,25.39,42.54,79.78,2.45
2304.53,2311.28,3687414500,24.05,41.67,79.7,2.42
2294.86,2306.01,2865174600,20.87,41.58,79.74,2.04
2298.16,2293.24,3205967900,18.3,42.16,79.19,2.21
2300.8,2307.36,3334940900,16.13,40.68,79.06,2.22
2336.08,2307.49,5061510000,18.44,41.35,79.36,2.19
2332.47,2335.11,3592773200,18.45,38.56,79.63,2.2
2341.59,2320.47,3436828600,18.59,39.2,79.55,2.24
2312.08,2340.89,3722127200,13.83,39.13,79.91,2.34
2307.78,2303.4,3754244500,9.43,34.69,79.94,2.76
2291.24,2306.73,4435153100,3.92,32.67,80.1,2.71
2247.91,2291.31,4090051900,-5.44,33.31,80.01,3.32
2235.85,2241.8,2758132500,-12.71,30.66,80.24,4.43
2239.88,2236.32,3408312500,-16.22,31.02,79.93,3.06
2254.82,2241.43,3716979500,-15.74,30.96,79.95,2.96
2297.88,2256.61,5076172900,-9.18,31.37,80.04,3.04
2306.77,2297.9,3983328800,-3.48,31.05,80.56,2.68
2301.88,2302.74,3951037200,-0.37,31.06,80.71,2.69
2292.21,2301.98,3928062700,0.34,31.93,80.6,2.53
2287.51,2288.76,3306740300,0.14,30.76,80.76,2.57
2245.41,2269.58,3542647500,-5.38,32.78,80.8,2.57
2240.92,2241.76,3050696800,-9.15,31.71,81.03,2.62
2251.85,2242.96,3472168500,-9.63,30.79,81.06,2.52
2212.44,2250.84,3408370400,-14.42,32.5,81.1,2.32
2223.11,2213.09,2675879000,-15.24,31.41,81.13,2.3
2193.62,2210.75,2831915100,-18.62,29.52,81.03,2.28
2177.24,2189.51,3024778600,-21.71,30.24,81.2,2.28
2174.99,2175.18,2697866600,-22.61,30.35,80.85,2.15
2164.88,2180.21,2394891600,-23.03,30.24,80.89,2.24
2194.9,2165.41,3050848200,-17.96,29.76,80.92,2.3
2177.55,2181.18,2291235100,-15.72,29.78,80.69,2.32
2192.68,2184.41,2866749300,-11.19,29.55,80.2,2.25
2175.6,2187.24,2474269600,-9.55,27.91,80.18,2.3
2150.64,2168.59,3194674600,-10.78,28.02,80.36,2.31
2129.16,2142.5,3000933900,-13.29,26.77,80.3,2.32
2115.68,2128.8,2967062500,-15.41,27.44,80.18,2.31
2139.66,2114.24,3640691100,-12.36,28.22,80.23,2.25
2108.85,2136.7,4018676200,-13.2,28.32,79.9,2.26
2131.47,2104.93,3622591500,-9.58,29.35,79.66,2.25
2207.88,2128.39,8248710300,3.54,33.82,79.84,2.25
2203.6,2205.61,4857468900,11.61,33.47,80.23,2.24
2246.76,2203.89,7616974800,22.12,35.24,80.41,2.25
2271.05,2254.92,7337547500,31.15,35.86,80.32,2.25
2258.5,2263.21,5146870300,34.01,34.19,80.05,2.25
2267.77,2257.73,4500645400,35.56,34.19,79.86,2.26
2242.64,2260.6,4194210000,31.74,34.21,79.92,2.27
2355.87,2245.64,11089256200,42.33,40.92,79.57,2.26
2366.7,2359.2,9408819500,48.24,40.83,79.57,2.26
2368.12,2361.1,8578484900,49.59,42.76,79.33,2.28
2371.11,2362.8,6329253000,48.1,42.95,79.35,2.28
2384.82,2361.32,6565546200,46.17,43.84,79.24,2.64
2372,2386.38,6871415800,40.57,44.18,79.58,2.42
2381.22,2368.01,5308700400,35.69,43.91,79.66,2.3
2448.4,2373.88,9550235000,38.83,44.02,79.67,2.3
2457.62,2445.99,7159182800,39.34,43.35,79.6,2.3
2444.59,2464.78,7325506700,35.25,42.18,79.65,2.29
2480.05,2448.08,6716632100,34.6,42.73,79.68,2.29
2522.95,2485.56,8200229300,37.02,44.32,79.76,3.87
2524.41,2551.81,9798818200,35.85,46.78,80.5,2.56
2535.99,2518.05,7516799300,33.7,47.43,80.22,2.15
2525.33,2534.65,7183710000,28.15,41.97,80.34,2.15
2526.13,2518.1,7023117000,22.14,42.38,80.54,2.11
2530.57,2525.59,7108586200,16.58,41.53,79.75,2.11
2483.23,2533.5,7423917600,4.95,44.17,79.55,2.1
2577.73,2474.18,9355409100,8.21,48.76,79.49,2.08
2595.86,2579.13,9862080500,10.87,47.28,79.73,2.11
2577.09,2591.37,9353608400,8.27,49.42,79.79,2.07
2552.76,2570.71,6991523900,1.8,45.38,79.67,2.03
2595.44,2568.69,7794030300,1.78,48.12,80.05,1.98
2610.9,2605.65,8413374200,2.32,47.58,80.04,1.96
2596.9,2610.39,10576627500,-0.57,47.91,79.85,1.93
2607.46,2588.2,7573944400,-2.33,47.35,79.91,1.94
2582.76,2606.43,11127717200,-7.78,50.18,79.97,2.07
2571.67,2580.88,5848735900,-13.5,49.47,79.75,2.1
2651.86,2577.27,9127479000,-7.42,52.49,79.79,2.1
2675.87,2655.38,10104022900,-1.41,53.16,79.53,2.1
2688.71,2678.43,9987499000,2.82,52.3,79.26,2.1
2686.88,2690.95,9674010100,3.84,49.41,79.24,2.31
2743.32,2677.19,10387951500,10.21,46.79,79.21,2.67
2748.03,2753.69,12793917900,12.98,47.43,79.57,2.83
2771.68,2727.93,11613081900,15.74,47.08,79.52,3.25
2775.84,2771.91,8277927100,15.82,45.95,79.76,3.6
2759.87,2771.53,8997814200,11.61,45.84,80.22,3.65
2771.73,2755.65,7742964400,8.46,46.9,80.23,2.72
2737.47,2784.07,7643822700,0.24,47.93,80.65,1.87
2685.61,2735.05,8062643100,-12.99,50.17,80.47,1.87
2702.64,2686.09,7001937700,-19.83,45.78,81.04,1.88
2610.55,2675.74,10065798400,-36.19,52.46,81.37,2.02
2596.6,2607.65,6020485200,-47.61,48.68,81.46,2.2
2604.96,2607.15,5316194200,-52.38,48.57,81.8,2.39
2567.6,2587.38,8000306500,-58.44,51.35,81.84,3.69
2594.68,2576.05,6322674300,-56.63,52.92,81.54,3.93
2673.33,2611.94,8692259500,-43.29,53.4,81.96,4.01
2668.84,2671.84,7334375300,-33.91,54.57,82.27,4.14
2545.72,2619.42,11061910300,-42.59,60.68,82.18,3.29
2622.81,2547.89,8966115200,-36.47,64.95,82.03,3.02
2650.2,2634.87,9582965200,-27.66,63.85,82.57,2.86
2619.48,2639.78,9408266600,-24.98,65.47,82.08,2.49
2606.93,2622.68,5942955700,-23.9,63.65,82.74,2.47
2592.37,2600.28,5094643600,-24.09,61.58,82.57,2.23
2555.62,2590.39,7193514100,-27.84,65.25,82.6,2.1
2527.49,2551.73,5643046000,-32.47,59.81,82.9,2.07
2534.27,2517.75,4760575600,-32.86,60.16,82.58,2.06
2539.87,2533.72,8137218500,-30.66,64.29,82.14,2.06
2502.49,2526.08,5981277800,-32.37,62.74,82.62,2.52
2525.1,2507.4,5453647600,-28.7,62.21,83.03,2.25
2610.17,2526.97,9070062200,-13.82,62.59,82.83,2.05
2614.99,2611.58,6955275600,-2.91,60.75,82.85,1.94
2618.31,2612.26,5564714100,4.76,52.32,82.37,1.81
2613.1,2628.41,5626140200,8.9,48.94,82.93,1.68
2575.05,2601.96,6396296100,6.4,50.39,82.89,1.67
2583.53,2575.73,5690651700,5.79,48.93,83.21,1.74
2499.3,2535.99,8757840500,-5.45,53.06,83,1.75
2495.08,2502.78,5240213700,-12.54,52.28,82.99,2.68
2493.19,2486.43,4734602200,-16.33,47.63,82.73,1.99
2486.39,2495.84,5568415200,-18.44,48.18,82.89,2.02
2483.55,2493.88,4556422100,-18.84,48.18,82.76,2.09
2472.3,2443.24,5329677200,-19.18,45.21,82.71,2.18
2489.43,2477.29,5238982400,-15.8,44.36,82.39,2.14
2485.31,2487.98,4750491300,-12.94,43.59,82.49,2.12
2477.88,2502.5,4298995800,-10.94,39.81,82.25,2.07
2462.11,2476.32,3991727800,-10.64,39.88,82.1,2.02
2436.82,2453.97,4653973400,-12.6,40.58,82.3,2.05
2459.59,2419.51,5528061300,-9.71,41.32,81.83,2.02
2458.47,2457.88,4469216400,-6.97,39.16,82.65,2.01
2464.85,2440.71,4286070700,-3.48,39.02,82.56,2.21
2533.83,2469.95,7552087600,8.28,38.25,82.75,2.5
2530.67,2525.11,6251188300,15.39,37.83,82.65,2.64
2449.47,2532.2,6065398200,9.22,42.11,83,2.97
2495.58,2452.78,6305091600,11.27,43.19,82.95,4.06
2467.88,2486.86,6055792700,8.92,44.39,82.78,4.29
2447.31,2477.72,4712337800,4.83,44.01,82.49,3
2449.64,2434.6,4701608800,2.77,43.85,82.23,2.8
2492.91,2457.54,6233009100,7.31,46.85,82.08,3
2525.98,2502.98,6041878000,14.43,47.48,82.33,2.78
2529.94,2519.36,5449064300,19.05,47.66,82.28,2.36
2542.8,2542.27,5955429400,22.95,47.67,81.9,2.11
2527.79,2542.37,6024014500,22.59,47.03,82.68,2.11
2540.84,2519.52,4881672800,23.1,47.32,83.1,2.14
2530.77,2542.41,5409214700,21.13,46.4,83.2,2.16
2493.34,2526,5488006400,14.17,44.49,83.62,2.24
2506.93,2493.97,4418966000,10.92,44.12,83.79,2.24
2552.71,2501.12,7079618200,14.26,42.78,83.74,2.7
2592.05,2550.45,8185080100,20.69,41.8,84.21,2.84
2609.61,2597.15,8633780300,25.9,40.99,83.82,2.96
2614.85,2607.39,7150599400,28.44,39.16,83.84,3.36
2618.03,2613.41,7419181700,28.84,38.85,84.29,3.42
2582.85,2604.93,8482537000,22.92,36.94,83.75,3.68
2597.23,2591.42,6073966900,19.62,36.55,83.65,3.5
2599.59,2593.52,6419508000,16.56,35.88,83.64,3.56
2644.36,2600.63,8419611200,19.19,37.77,84.26,3.35
2642.56,2648.93,7927770900,19.25,36.68,83.62,3.05
2634.32,2633.96,7014636800,16.84,36.12,83,3.39
2606.43,2638.71,6252853300,10.45,36.83,83.27,4.5
2602.62,2605.97,5977446800,4.96,35.33,82.67,4.6
2565.67,2600.5,6631575000,-3.92,37.54,82.75,4.52
2560.54,2565.33,4563719300,-10.39,34.65,82.56,4.62
2527.85,2552.82,5249652900,-18.51,33.53,81.62,5.98
2484.16,2526.91,6103089400,-28.59,35.37,81.69,8.29
2399.94,2448.72,6973006600,-44.49,41.49,80.7,6.69
2416.77,2404.42,5596453400,-50.19,41.32,80.61,6.97
2403.84,2422.76,5039571100,-52.9,40.49,80.65,4.81
2418.75,2413.09,4863037900,-49.9,40.16,80.67,5.6
2400.77,2408.28,5434626000,-47.58,42.32,81.31,7.66
2321.47,2386.1,5520102000,-53.52,43.9,81.77,13.44
2317.39,2283.15,5870579800,-54.6,46.96,82.41,8.49
2171.21,2308.07,8659725900,-70.59,56.19,82.44,6.49
2165.42,2146.05,10755488200,-77.01,63.85,82.61,5.74
2168.3,2170.33,7925642600,-75.82,65.23,82.95,5.55
2160.74,2172.85,7540675300,-71.07,65.26,82.96,5.56
2200.64,2149.03,7945132700,-58.12,69.78,83.18,4.94
2213.32,2187.09,5772622700,-44.06,70.66,83.02,4.46
2221.98,2211.8,6183885000,-30.44,68.6,83.53,3.79
2203.83,2211.04,6583602200,-21.18,64.59,83.21,3.4
2221.98,2187.18,7258114500,-10.44,67.87,83.77,3.35
2226.85,2227.35,6182177500,-1.02,67.65,84.44,3.38
2163.62,2194.42,5478249300,-1.6,70.07,84.22,3.26
2162.67,2160.7,4149443300,-0.47,68.11,84.6,3.25
2224.07,2163.1,6114978100,9.63,67.12,83.25,3.25
2326.69,2232.16,12579319200,30.07,71.68,82.74,3.35
2275.37,2319.02,8973308200,36.19,64.88,82.93,3.3
2307.3,2289.76,7475788400,43.57,58.69,83.08,3.3
2317.85,2300.83,6562415700,48.52,57.75,82.5,3.01
2282.84,2311.44,6765524800,45.75,57.62,82.65,2.97
2245.33,2272.95,5714429200,37.88,54.25,82.78,3
2190.48,2248.13,7053528200,24.92,55.79,82.61,3.04
2202.19,2170.09,5328349500,17.89,56.43,82.23,3.1
2265.85,2211.59,7480973100,21.53,57.98,82.01,3.14
2249.15,2253.38,6959230700,21.37,56.47,82.27,3.23
2237.68,2255.22,6577431600,19.44,57.25,81.79,3.35
2224.01,2226.43,4894109800,16.19,54.67,81.65,3.55
2175.97,2205.08,5460092500,7.86,56.82,81.71,3.7
2189.39,2184.01,5519362300,4.6,56.24,81.84,3.64
2193.02,2211.75,4832705500,3.43,50.6,81.67,3.7
2245.36,2206,6260399700,9.85,50.22,82.36,3.55
2247.26,2263.5,6089089300,14.22,48.01,81.92,3.25
2278.33,2249.98,5534215100,20.77,47.95,81.84,3.1
2293.64,2270.67,7374689500,26.29,47.98,81.62,3.1
2280.62,2292.38,7304869500,27.19,47.71,81.27,3.1
2276.78,2277.25,5309843000,26.26,44.95,81.02,3.16
2286.01,2288.51,6460001700,25.85,44.95,81.12,2.91
2352.79,2296.22,9786321600,33.06,44.4,81.45,2.96
2359.07,2352.88,7839363600,36.87,42.36,81.77,3.23
2349.08,2362.62,7594212800,36.2,42.7,81.71,3.44
2321.58,2348.84,6195185300,30.43,43.68,81.14,3.28
2304.14,2314.26,12036956300,22.99,48.9,81.29,3.21
2331.43,2286.2,7248322400,20.54,48.72,81.27,3.4
2312.47,2325.86,7308634500,15.4,48.83,80.94,3.85
2308.59,2320.58,5500738400,10.74,47.27,81.32,3.52
2303.93,2302.67,5533810400,6.49,47.38,81.49,3.36
2286.93,2314.87,6896713300,1.14,49.81,81.36,3.27
2335.62,2294.76,7037104300,3.75,50.08,81.39,3.04
2340.88,2332.8,6599033300,5.67,49.05,81.14,3.01
2328.06,2326.1,8925617400,4.74,49.6,81.43,3.1
2318.31,2338.56,6608541500,2.45,48.96,81.97,2.96
2313.91,2315.91,8765451500,0.1,46.38,82.04,3.03
2320.34,2319.96,7951024900,-0.78,47.26,82.24,3.02
2354.5,2326.23,8055400500,2.85,46.46,82.39,3
2350.7,2352.54,7872576300,4.26,44.52,82.18,3.01
2341.74,2350.93,6295138300,3.54,36.41,82.64,2.89
2357.78,2336.77,7334011600,4.71,34.2,82.15,2.95
2440.61,2374.26,14988964000,15.51,37.18,81.83,2.92
2474.89,2446.45,15485599200,25.56,37.81,81.83,2.9
2482.89,2483.79,16691497400,31.18,37.86,81.51,3.01
2507.46,2480.47,14517317500,35.79,37.04,81.51,2.97
2488.9,2502.54,11077504900,33.93,35.96,81.52,2.98
2478.39,2501.08,10538328200,29.07,36.96,81.27,3.01
2427.32,2480.81,9945998200,17.33,38.17,81.14,3.49
2432.51,2426.04,7104075900,9.05,38.04,80.23,3.56
2472.29,2441.52,8012835200,7.75,38.74,80.46,3.82
2443.89,2470.72,9785301300,2.18,40.16,80.59,3.61
2429.03,2440.84,9051841800,-4.04,39.96,80.34,3.35
2384.44,2422.63,8623677000,-14.14,42.19,80.54,3.11
2394.97,2382.22,6597150800,-19.08,42.75,80.27,3.15
2409.04,2406.21,5951399200,-20.01,42.39,80.23,3.13
2441.81,2406.42,8478550600,-15.97,39.72,80.01,3.05
2453.58,2432.94,7627764500,-11.65,38.98,80.37,3.23
2429.32,2455.64,9032970600,-11.97,39.06,80.48,3.33
2468.51,2442.36,9338826100,-7.04,37.93,80.42,3.1
2472.54,2472.27,10008130100,-3.56,36.95,80.34,3.11
2467.52,2475.32,8917349600,-2.32,36.46,80.44,3.12
2421.37,2459.08,8897983400,-7.79,36.64,80.46,3.06
2413.33,2432.65,7122247400,-12.29,36.69,79.66,3.04
2426.05,2415.12,6029163000,-13.28,35.58,79.61,3
2471.32,2431.92,8490979500,-7.82,35.37,79.7,3.06
2445.89,2470.26,9070302900,-7.62,35.35,79.26,3.05
2418.49,2451.56,9154535500,-10.96,36.45,79.28,3.78
2400.51,2412.24,6456082100,-15.12,36.82,79.19,4.09
2368.56,2400.52,7707018200,-21.31,39.62,79.21,4.37
2365.95,2372.57,6287615200,-24.67,37.56,79.33,4.43
2372.05,2369.22,10673783300,-24.91,41.26,79.62,4.45
2407.47,2371.85,9217812600,-19.37,41.86,79.7,5.23
2373.72,2398.4,8273696400,-19.3,41.53,80.23,4.59
2384.96,2373.96,6305576200,-16.86,42.19,80.72,4.29
2380.45,2397.21,5179846100,-15.04,42.11,80.57,4.1
2383.77,2366.88,6208448800,-12.68,40.97,80.7,3.91
2353.57,2371.32,6377666300,-14.34,40.82,80.51,3.66
2340.55,2351.87,5482174700,-16.21,41.05,80.83,3.73
2307.95,2329.08,5378850800,-20.59,40.15,81.22,3.76
2315.89,2305.94,4573945700,-21.07,40.07,81.09,3.6
2340,2319.36,5268754500,-16.99,37.55,81.15,3.33
2288.12,2325.36,5984883100,-19.91,39.33,80.78,3.34
2304.5,2291.27,5731035600,-18.31,37,80.99,4.19
2350.73,2306.55,8639177100,-10.12,40.38,80.81,4.45
2428.9,2367.88,11003463300,5.89,40.25,80.73,4.51
2412.16,2427.93,7864829600,13.82,38.92,80.66,4.08
2424.85,2428.77,7229180100,19.99,38.34,81,4.06
2409.99,2412.45,8770667700,21.19,39.2,80.98,3.89
2397.96,2415.29,7500067500,19.51,38.98,80.66,3.9
2388.63,2385.78,6614473400,16.42,38.71,80.91,3.85
2387.42,2387.83,5918586400,13.6,37.83,80.62,3.75
2414.48,2386.36,7529408800,14.69,38.59,80.7,3.76
2439.53,2419.15,9066040600,17.87,39.26,80.55,3.75
2438.94,2442.68,6180374600,18.88,38.1,80.62,3.73
2418.79,2423.97,11965512300,15.94,41.05,80.9,3.75
2442.78,2410.69,7445575200,16.28,40.28,80.64,3.73
2475.14,2439.82,10265023500,19.68,42.08,80.61,3.72
2468.2,2476.45,7770893200,19.77,38.4,80.29,3.7
2452.29,2463.04,6611408900,16.58,34.57,80.26,3.7
2450.87,2460.03,5716488400,13.32,34.51,80.13,3.62
2453.32,2456.23,6694142400,10.65,34.02,79.98,3.56
2412.76,2440.5,6807514400,2.98,34.78,79.88,3.51
2410.02,2406.77,5014771900,-2.62,34.43,80.18,3.46
2406.64,2388.66,5150119600,-6.68,33.84,80.19,3.43
2367.92,2408.68,6458167400,-14.07,35.75,80.09,3.45
2356.38,2369.26,4848389100,-19.66,34.54,80.05,3.47
2357.23,2356.7,4001520700,-22.2,32.55,80.51,3.59
2332.41,2366.21,4809568000,-25.92,34.39,80.6,3.85
2278.14,2335.05,6520420700,-33.89,33.88,80.55,3.93
2284.6,2283.8,4558028500,-36.27,33.49,80.43,4.52
2288.25,2291.13,4559916800,-35.3,32.82,80.52,4.15
2305.11,2291.75,4400532600,-30.51,33.03,80.53,4.05
2265.33,2299.97,5149756300,-30.75,34.17,80.5,4
